Generated_File_Name 	Parent_Folder 	Original_File_Name 	Segment_Index
03820.wav	 20171128b-27	 120847	 102
03821.wav	 20171128b-27	 120847	 36
03822.wav	 20171128b-27	 120847	 38
03823.wav	 20171128b-27	 120847	 73
03824.wav	 20171128b-27	 120847	 56
03825.wav	 20171128b-27	 120847	 7
03826.wav	 20171128b-27	 120847	 81
03827.wav	 20171128b-27	 120847	 93
03828.wav	 20171128b-27	 120847	 6
03829.wav	 20171128b-27	 120847	 97
03830.wav	 20171128b-27	 120847	 16
03831.wav	 20171128b-27	 120847	 101
03832.wav	 20171128b-27	 120847	 68
03833.wav	 20171128b-27	 120847	 43
03834.wav	 20171128b-27	 120847	 78
03835.wav	 20171128b-27	 120847	 19
03836.wav	 20171128b-27	 120847	 25
03837.wav	 20171128b-27	 120847	 2
03838.wav	 20171128b-27	 120847	 72
03839.wav	 20171128b-27	 120847	 20
03840.wav	 20171128b-27	 120847	 5
03841.wav	 20171128b-27	 120847	 98
03842.wav	 20171128b-27	 120847	 62
03843.wav	 20171128b-27	 120847	 18
03844.wav	 20171128b-27	 120847	 3
03845.wav	 20171128b-27	 120847	 22
03846.wav	 20171128b-27	 120847	 30
03847.wav	 20171128b-27	 120847	 45
03848.wav	 20171128b-27	 120847	 21
03849.wav	 20171128b-27	 120847	 63
03850.wav	 20171128b-27	 120847	 46
03851.wav	 20171128b-27	 120847	 42
03852.wav	 20171128b-27	 120847	 96
03853.wav	 20171128b-27	 120847	 91
03854.wav	 20171128b-27	 120847	 84
03855.wav	 20171128b-27	 120847	 13
03856.wav	 20171128b-27	 120847	 69
03857.wav	 20171128b-27	 120847	 54
03858.wav	 20171128b-27	 120847	 87
03859.wav	 20171128c-28	 190038	 64
03860.wav	 20171128c-28	 190038	 57
03861.wav	 20171128c-28	 190038	 65
03862.wav	 20171128c-28	 190038	 51
03863.wav	 20171128c-28	 190038	 54
03864.wav	 20171128c-28	 190038	 55
03865.wav	 20171128c-28	 190038	 12
03866.wav	 20171128c-28	 190038	 63
03867.wav	 20171128c-28	 190038	 41
03868.wav	 20171128c-28	 190038	 28
03869.wav	 20171128c-28	 190038	 52
03870.wav	 20171128c-28	 190038	 38
03871.wav	 20171128c-28	 190038	 58
03872.wav	 20171128c-28	 190038	 49
03873.wav	 20171128c-28	 190038	 22
03874.wav	 20171128c-28	 190038	 43
03875.wav	 20171128c-28	 190038	 35
03876.wav	 20171128c-28	 190038	 15
03877.wav	 20171128c-28	 190038	 50
03878.wav	 20171128c-28	 190038	 36
03879.wav	 20171128c-28	 190038	 16
03880.wav	 20171128c-28	 190038	 44
03881.wav	 20171128c-28	 190038	 14
03882.wav	 20171128c-28	 190038	 1
03883.wav	 20171128c-28	 190038	 47
03884.wav	 20171128c-28	 190038	 8
03885.wav	 20171128c-28	 190038	 42
03886.wav	 20171128c-28	 190038	 56
03887.wav	 20171128c-28	 190038	 10
03888.wav	 20171128c-28	 190038	 25
03889.wav	 20171128c-28	 190038	 24
03890.wav	 20171128c-28	 190038	 2
03891.wav	 20171128c-28	 190038	 23
03892.wav	 20171128c-28	 190038	 60
03893.wav	 20171128c-28	 190038	 32
03894.wav	 20171128c-28	 190038	 27
03895.wav	 20171128c-28	 190038	 37
03896.wav	 20171128c-28	 190038	 48
03897.wav	 20171128c-28	 190038	 30
03898.wav	 20171128c-28	 190038	 4
03899.wav	 20171128c-28	 190038	 39
03900.wav	 20171128c-28	 190038	 11
03901.wav	 20171128c-28	 190038	 5
03902.wav	 20171128c-28	 190038	 45
03903.wav	 20171128c-28	 190038	 13
03904.wav	 20171128c-28	 190038	 21
03905.wav	 20171128c-28	 190038	 33
03906.wav	 20171128c-28	 190038	 19
03907.wav	 20171128c-28	 190038	 40
03908.wav	 20171128c-28	 190038	 46
03909.wav	 20171128c-28	 190038	 9
03910.wav	 20171128c-28	 190038	 31
03911.wav	 20171128c-28	 190038	 18
03912.wav	 20171128c-28	 190038	 53
03913.wav	 20171128c-28	 190038	 34
03914.wav	 20171128c-28	 190038	 61
03915.wav	 20171128c-28	 190038	 6
03916.wav	 20171128c-28	 190038	 26
03917.wav	 20171128c-28	 190038	 3
03918.wav	 20171128c-28	 190038	 29
03919.wav	 20171128c-28	 190038	 17
03920.wav	 20171128c-28	 190038	 66
03921.wav	 20171128c-28	 190038	 62
03922.wav	 20171128c-28	 190038	 59
03923.wav	 20171128c-28	 190038	 20
03924.wav	 20171128c-28	 190038	 7
03925.wav	 20171128d-29	 193239	 18
03926.wav	 20171128d-29	 193239	 22
03927.wav	 20171128d-29	 193239	 4
03928.wav	 20171128d-29	 193239	 9
03929.wav	 20171128d-29	 193239	 44
03930.wav	 20171128d-29	 193239	 23
03931.wav	 20171128d-29	 193239	 30
03932.wav	 20171128d-29	 193239	 33
03933.wav	 20171128d-29	 193239	 21
03934.wav	 20171128d-29	 193239	 26
03935.wav	 20171128d-29	 193239	 12
03936.wav	 20171128d-29	 193239	 24
03937.wav	 20171128d-29	 193239	 41
03938.wav	 20171128d-29	 193239	 1
03939.wav	 20171128d-29	 193239	 8
03940.wav	 20171128d-29	 193239	 45
03941.wav	 20171128d-29	 193239	 3
03942.wav	 20171128d-29	 193239	 28
03943.wav	 20171128d-29	 193239	 2
03944.wav	 20171128d-29	 193239	 7
03945.wav	 20171128d-29	 193239	 5
03946.wav	 20171128d-29	 193239	 25
03947.wav	 20171128d-29	 193239	 19
03948.wav	 20171128d-29	 193239	 16
03949.wav	 20171128d-29	 193239	 35
03950.wav	 20171128d-29	 193239	 6
03951.wav	 20171128d-29	 193239	 27
03952.wav	 20171128d-29	 193239	 34
03953.wav	 20171128d-29	 193239	 37
03954.wav	 20171128d-29	 193239	 39
03955.wav	 20171128d-29	 193239	 36
03956.wav	 20171128d-29	 193239	 42
03957.wav	 20171128d-29	 193239	 31
03958.wav	 20171128d-29	 193239	 15
03959.wav	 20171128d-29	 193239	 32
03960.wav	 20171128d-29	 193239	 17
03961.wav	 20171128d-29	 193239	 29
03962.wav	 20171128d-29	 193239	 10
03963.wav	 20171128d-29	 193239	 40
03964.wav	 20171128d-29	 193239	 14
03965.wav	 20171128d-29	 193239	 11
03966.wav	 20171128d-29	 193239	 43
03967.wav	 20171128d-29	 193239	 13
03968.wav	 20171128d-29	 193239	 20
03969.wav	 20171128d-29	 193239	 46
03970.wav	 20171128d-29	 193239	 38
03971.wav	 20171129-30	 011700	 43
03972.wav	 20171129-30	 011700	 2
03973.wav	 20171129-30	 011700	 106
03974.wav	 20171129-30	 011700	 52
03975.wav	 20171129-30	 011700	 26
03976.wav	 20171129-30	 011700	 81
03977.wav	 20171129-30	 011700	 17
03978.wav	 20171129-30	 011700	 21
03979.wav	 20171129-30	 011700	 72
03980.wav	 20171129-30	 011700	 4
03981.wav	 20171129-30	 011700	 102
03982.wav	 20171129-30	 011700	 51
03983.wav	 20171129-30	 011700	 18
03984.wav	 20171129-30	 011700	 10
03985.wav	 20171129-30	 011700	 115
03986.wav	 20171129-30	 011700	 57
03987.wav	 20171129-30	 011700	 47
03988.wav	 20171129-30	 011700	 78
03989.wav	 20171129-30	 011700	 62
03990.wav	 20171129-30	 011700	 90
03991.wav	 20171129-30	 011700	 60
03992.wav	 20171129-30	 011700	 41
03993.wav	 20171129-30	 011700	 46
03994.wav	 20171129-30	 011700	 54
03995.wav	 20171129-30	 011700	 107
03996.wav	 20171129-30	 011700	 96
03997.wav	 20171129-30	 011700	 110
03998.wav	 20171129-30	 011700	 100
03999.wav	 20171129-30	 011700	 36
04000.wav	 20171129-30	 011700	 89
04001.wav	 20171129-30	 011700	 98
04002.wav	 20171129-30	 011700	 103
04003.wav	 20171129-30	 011700	 20
04004.wav	 20171129-30	 011700	 94
04005.wav	 20171129-30	 011700	 80
04006.wav	 20171129-30	 011700	 77
04007.wav	 20171129-30	 011700	 67
04008.wav	 20171129-30	 011700	 111
04009.wav	 20171129-30	 011700	 23
04010.wav	 20171129-30	 011700	 97
04011.wav	 20171129-30	 011700	 42
04012.wav	 20171129-30	 011700	 95
04013.wav	 20171129-30	 011700	 99
04014.wav	 20171129-30	 011700	 16
04015.wav	 20171129-30	 011700	 88
04016.wav	 20171129-30	 011700	 59
04017.wav	 20171129-30	 011700	 6
04018.wav	 20171129-30	 011700	 76
04019.wav	 20171129-30	 011700	 38
04020.wav	 20171129-30	 011700	 105
04021.wav	 20171129-30	 011700	 91
04022.wav	 20171129-30	 011700	 101
04023.wav	 20171129-30	 011700	 104
04024.wav	 20171129-30	 011700	 9
04025.wav	 20171129-30	 011700	 63
04026.wav	 20171129-30	 011700	 11
04027.wav	 20171129-30	 011700	 113
04028.wav	 20171129-30	 011700	 84
04029.wav	 20171129-30	 011700	 44
04030.wav	 20171129-30	 011700	 34
04031.wav	 20171129-30	 011700	 14
04032.wav	 20171129-30	 011700	 109
04033.wav	 20171129-30	 011700	 13
04034.wav	 20171129-30	 011700	 71
04035.wav	 20171129-30	 011700	 1
04036.wav	 20171129-30	 011700	 45
04037.wav	 20171129-30	 011700	 69
04038.wav	 20171129-30	 011700	 112
04039.wav	 20171129-30	 011700	 12
04040.wav	 20171129-30	 011700	 39
04041.wav	 20171129-30	 011700	 70
04042.wav	 20171129-30	 011700	 108
04043.wav	 20171129-30	 011700	 15
04044.wav	 20171129-30	 011700	 73
04045.wav	 20171129-30	 011700	 83
04046.wav	 20171129-30	 011700	 93
04047.wav	 20171129-30	 011700	 82
04048.wav	 20171129-30	 011700	 22
04049.wav	 20171129-30	 011700	 79
04050.wav	 20171129-30	 011700	 64
04051.wav	 20171129-30	 011700	 24
04052.wav	 20171129-30	 011700	 25
04053.wav	 20171129-30	 011700	 37
04054.wav	 20171129-30	 011700	 61
04055.wav	 20171129-30	 011700	 50
04056.wav	 20171129-30	 011700	 27
04057.wav	 20171129-30	 011700	 85
04058.wav	 20171129-30	 011700	 53
04059.wav	 20171129-30	 011700	 32
04060.wav	 20171129-30	 011700	 92
04061.wav	 20171129-30	 011700	 114
04062.wav	 20171129-30	 011700	 7
04063.wav	 20171129-30	 011700	 58
04064.wav	 20171129-30	 011700	 35
04065.wav	 20171129-30	 011700	 31
04066.wav	 20171129-30	 011700	 8
04067.wav	 20171129-30	 011700	 86
04068.wav	 20171129-30	 011700	 49
04069.wav	 20171129-30	 011700	 33
04070.wav	 20171129-30	 011700	 28
04071.wav	 20171129-30	 011700	 68
04072.wav	 20171129-30	 011700	 75
04073.wav	 20171129-30	 011700	 55
04074.wav	 20171129-30	 011700	 56
04075.wav	 20171129-30	 011700	 30
04076.wav	 20171129-30	 011700	 66
04077.wav	 20171129-30	 011700	 29
04078.wav	 20171129-30	 011700	 65
04079.wav	 20171129-30	 011700	 48
04080.wav	 20171129-30	 011700	 3
04081.wav	 20171129-30	 011700	 74
04082.wav	 20171129-30	 011700	 5
04083.wav	 20171129-30	 011700	 19
04084.wav	 20171129-30	 011700	 87
04085.wav	 20171129-30	 011700	 40
04086.wav	 20171130a-31	 211648	 58
04087.wav	 20171130a-31	 211648	 17
04088.wav	 20171130a-31	 211648	 28
04089.wav	 20171130a-31	 211648	 29
04090.wav	 20171130a-31	 211648	 22
04091.wav	 20171130a-31	 211648	 56
04092.wav	 20171130a-31	 211648	 25
04093.wav	 20171130a-31	 211648	 15
04094.wav	 20171130a-31	 211648	 2
04095.wav	 20171130a-31	 211648	 59
04096.wav	 20171130a-31	 211648	 43
04097.wav	 20171130a-31	 211648	 61
04098.wav	 20171130a-31	 211648	 49
04099.wav	 20171130a-31	 211648	 36
04100.wav	 20171130a-31	 211648	 66
04101.wav	 20171130a-31	 211648	 11
04102.wav	 20171130a-31	 211648	 65
04103.wav	 20171130a-31	 211648	 14
04104.wav	 20171130a-31	 211648	 24
04105.wav	 20171130a-31	 211648	 9
04106.wav	 20171130a-31	 211648	 19
04107.wav	 20171130a-31	 211648	 13
04108.wav	 20171130a-31	 211648	 27
04109.wav	 20171130a-31	 211648	 42
04110.wav	 20171130a-31	 211648	 41
04111.wav	 20171130a-31	 211648	 33
04112.wav	 20171130a-31	 211648	 30
04113.wav	 20171130a-31	 211648	 38
04114.wav	 20171130a-31	 211648	 35
04115.wav	 20171130a-31	 211648	 23
04116.wav	 20171130a-31	 211648	 6
04117.wav	 20171130a-31	 211648	 5
04118.wav	 20171130a-31	 211648	 53
04119.wav	 20171130a-31	 211648	 26
04120.wav	 20171130a-31	 211648	 63
04121.wav	 20171130a-31	 211648	 44
04122.wav	 20171130a-31	 211648	 46
04123.wav	 20171130a-31	 211648	 7
04124.wav	 20171130a-31	 211648	 50
04125.wav	 20171130a-31	 211648	 60
04126.wav	 20171130a-31	 211648	 21
04127.wav	 20171130a-31	 211648	 40
04128.wav	 20171130a-31	 211648	 62
04129.wav	 20171130a-31	 211648	 55
04130.wav	 20171130a-31	 211648	 20
04131.wav	 20171130a-31	 211648	 45
04132.wav	 20171130a-31	 211648	 34
04133.wav	 20171130a-31	 211648	 51
04134.wav	 20171130a-31	 211648	 37
04135.wav	 20171130a-31	 211648	 31
04136.wav	 20171130a-31	 211648	 3
04137.wav	 20171130a-31	 211648	 18
04138.wav	 20171130a-31	 211648	 48
04139.wav	 20171130a-31	 211648	 12
04140.wav	 20171130a-31	 211648	 64
04141.wav	 20171130a-31	 211648	 32
04142.wav	 20171130a-31	 211648	 52
04143.wav	 20171130a-31	 211648	 54
04144.wav	 20171130a-31	 211648	 39
04145.wav	 20171130a-31	 211648	 10
04146.wav	 20171130a-31	 211648	 57
04147.wav	 20171130a-31	 211648	 47
04148.wav	 20171130a-31	 211648	 8
04149.wav	 20171130a-31	 211648	 1
04150.wav	 20171130a-31	 211648	 16
04151.wav	 20171130a-31	 211648	 4
04152.wav	 20171201-32	 024235	 32
04153.wav	 20171201-32	 024235	 38
04154.wav	 20171201-32	 024235	 91
04155.wav	 20171201-32	 024235	 35
04156.wav	 20171201-32	 024235	 64
04157.wav	 20171201-32	 024235	 31
04158.wav	 20171201-32	 024235	 73
04159.wav	 20171201-32	 024235	 16
04160.wav	 20171201-32	 024235	 20
04161.wav	 20171201-32	 024235	 100
04162.wav	 20171201-32	 024235	 80
04163.wav	 20171201-32	 024235	 2
04164.wav	 20171201-32	 024235	 43
04165.wav	 20171201-32	 024235	 101
04166.wav	 20171201-32	 024235	 90
04167.wav	 20171201-32	 024235	 8
04168.wav	 20171201-32	 024235	 3
04169.wav	 20171201-32	 024235	 54
04170.wav	 20171201-32	 024235	 57
04171.wav	 20171201-32	 024235	 68
04172.wav	 20171201-32	 024235	 67
04173.wav	 20171201-32	 024235	 6
04174.wav	 20171201-32	 024235	 74
04175.wav	 20171201-32	 024235	 18
04176.wav	 20171201-32	 024235	 22
04177.wav	 20171201-32	 024235	 30
04178.wav	 20171201-32	 024235	 37
04179.wav	 20171201-32	 024235	 82
04180.wav	 20171201-32	 024235	 24
04181.wav	 20171201-32	 024235	 71
04182.wav	 20171201-32	 024235	 10
04183.wav	 20171201-32	 024235	 79
04184.wav	 20171201-32	 024235	 92
04185.wav	 20171201-32	 024235	 89
04186.wav	 20171201-32	 024235	 41
04187.wav	 20171201-32	 024235	 65
04188.wav	 20171201-32	 024235	 46
04189.wav	 20171201-32	 024235	 77
04190.wav	 20171201-32	 024235	 58
04191.wav	 20171201-32	 024235	 12
04192.wav	 20171201-32	 024235	 21
04193.wav	 20171201-32	 024235	 66
04194.wav	 20171201-32	 024235	 34
04195.wav	 20171201-32	 024235	 45
04196.wav	 20171201-32	 024235	 11
04197.wav	 20171201-32	 024235	 75
04198.wav	 20171201-32	 024235	 78
04199.wav	 20171201-32	 024235	 56
04200.wav	 20171201-32	 024235	 51
04201.wav	 20171201-32	 024235	 7
04202.wav	 20171201-32	 024235	 19
04203.wav	 20171201-32	 024235	 70
04204.wav	 20171201-32	 024235	 96
04205.wav	 20171201-32	 024235	 28
04206.wav	 20171201-32	 024235	 72
04207.wav	 20171201-32	 024235	 40
04208.wav	 20171201-32	 024235	 36
04209.wav	 20171201-32	 024235	 76
04210.wav	 20171201-32	 024235	 9
04211.wav	 20171201-32	 024235	 4
04212.wav	 20171201-32	 024235	 83
04213.wav	 20171201-32	 024235	 69
04214.wav	 20171201-32	 024235	 84
04215.wav	 20171201-32	 024235	 86
04216.wav	 20171201-32	 024235	 63
04217.wav	 20171201-32	 024235	 25
04218.wav	 20171201-32	 024235	 23
04219.wav	 20171201-32	 024235	 59
04220.wav	 20171201-32	 024235	 85
04221.wav	 20171201-32	 024235	 33
04222.wav	 20171201-32	 024235	 29
04223.wav	 20171201-32	 024235	 39
04224.wav	 20171201-32	 024235	 61
04225.wav	 20171201-32	 024235	 60
04226.wav	 20171201-32	 024235	 52
04227.wav	 20171201-32	 024235	 5
04228.wav	 20171201-32	 024235	 55
04229.wav	 20171201-32	 024235	 98
04230.wav	 20171201-32	 024235	 47
04231.wav	 20171201-32	 024235	 97
04232.wav	 20171201-32	 024235	 87
04233.wav	 20171201-32	 024235	 88
04234.wav	 20171201-32	 024235	 44
04235.wav	 20171201-32	 024235	 42
04236.wav	 20171201-32	 024235	 95
04237.wav	 20171201-32	 024235	 53
04238.wav	 20171201-32	 024235	 99
04239.wav	 20171201-32	 024235	 17
04240.wav	 20171201-32	 024235	 15
04241.wav	 20171201-32	 024235	 26
04242.wav	 20171201-32	 024235	 27
04243.wav	 20171201-32	 024235	 93
04244.wav	 20171201-32	 024235	 94
04245.wav	 20171201-32	 024235	 81
04246.wav	 20171201-32	 024235	 62
04247.wav	 20171201-32	 024235	 13
04248.wav	 20171201-32	 024235	 1
04249.wav	 20171201-32	 024235	 14
04250.wav	 20171201-32	 024235	 49
04251.wav	 20171201-32	 024235	 48
04252.wav	 20171201-32	 024235	 50
04253.wav	 20171201b-33	 082249	 75
04254.wav	 20171201b-33	 082249	 54
04255.wav	 20171201b-33	 082249	 88
04256.wav	 20171201b-33	 082249	 102
04257.wav	 20171201b-33	 082249	 55
04258.wav	 20171201b-33	 082249	 28
04259.wav	 20171201b-33	 082249	 119
04260.wav	 20171201b-33	 082249	 16
04261.wav	 20171201b-33	 082249	 38
04262.wav	 20171201b-33	 082249	 97
04263.wav	 20171201b-33	 082249	 82
04264.wav	 20171201b-33	 082249	 56
04265.wav	 20171201b-33	 082249	 58
04266.wav	 20171201b-33	 082249	 67
04267.wav	 20171201b-33	 082249	 86
04268.wav	 20171201b-33	 082249	 87
04269.wav	 20171201b-33	 082249	 105
04270.wav	 20171201b-33	 082249	 46
04271.wav	 20171201b-33	 082249	 113
04272.wav	 20171201b-33	 082249	 10
04273.wav	 20171201b-33	 082249	 17
04274.wav	 20171201b-33	 082249	 122
04275.wav	 20171201b-33	 082249	 108
04276.wav	 20171201b-33	 082249	 36
04277.wav	 20171201b-33	 082249	 53
04278.wav	 20171201b-33	 082249	 80
04279.wav	 20171201b-33	 082249	 14
04280.wav	 20171201b-33	 082249	 77
04281.wav	 20171201b-33	 082249	 23
04282.wav	 20171201b-33	 082249	 41
04283.wav	 20171201b-33	 082249	 5
04284.wav	 20171201b-33	 082249	 63
04285.wav	 20171201b-33	 082249	 47
04286.wav	 20171201b-33	 082249	 116
04287.wav	 20171201b-33	 082249	 83
04288.wav	 20171201b-33	 082249	 91
04289.wav	 20171201b-33	 082249	 25
04290.wav	 20171201b-33	 082249	 90
04291.wav	 20171201b-33	 082249	 59
04292.wav	 20171201b-33	 082249	 9
04293.wav	 20171201b-33	 082249	 21
04294.wav	 20171201b-33	 082249	 15
04295.wav	 20171201b-33	 082249	 104
04296.wav	 20171201b-33	 082249	 2
04297.wav	 20171201b-33	 082249	 61
04298.wav	 20171201b-33	 082249	 121
04299.wav	 20171201b-33	 082249	 32
04300.wav	 20171201b-33	 082249	 100
04301.wav	 20171201b-33	 082249	 18
04302.wav	 20171201b-33	 082249	 109
04303.wav	 20171201b-33	 082249	 42
04304.wav	 20171201b-33	 082249	 120
04305.wav	 20171201b-33	 082249	 69
04306.wav	 20171201b-33	 082249	 50
04307.wav	 20171201b-33	 082249	 89
04308.wav	 20171201b-33	 082249	 71
04309.wav	 20171201b-33	 082249	 111
04310.wav	 20171201b-33	 082249	 84
04311.wav	 20171201b-33	 082249	 8
04312.wav	 20171201b-33	 082249	 65
04313.wav	 20171201b-33	 082249	 37
04314.wav	 20171201b-33	 082249	 95
04315.wav	 20171201b-33	 082249	 73
04316.wav	 20171201b-33	 082249	 118
04317.wav	 20171201b-33	 082249	 110
04318.wav	 20171201b-33	 082249	 35
04319.wav	 20171201b-33	 082249	 117
04320.wav	 20171201b-33	 082249	 62
04321.wav	 20171201b-33	 082249	 40
04322.wav	 20171201b-33	 082249	 79
04323.wav	 20171201b-33	 082249	 74
04324.wav	 20171201b-33	 082249	 107
04325.wav	 20171201b-33	 082249	 85
04326.wav	 20171201b-33	 082249	 64
04327.wav	 20171201b-33	 082249	 103
04328.wav	 20171201b-33	 082249	 76
04329.wav	 20171201b-33	 082249	 26
04330.wav	 20171201b-33	 082249	 3
04331.wav	 20171201b-33	 082249	 112
04332.wav	 20171201b-33	 082249	 31
04333.wav	 20171201b-33	 082249	 92
04334.wav	 20171201b-33	 082249	 44
04335.wav	 20171201b-33	 082249	 101
04336.wav	 20171201b-33	 082249	 20
04337.wav	 20171201b-33	 082249	 106
04338.wav	 20171201b-33	 082249	 98
04339.wav	 20171201b-33	 082249	 52
04340.wav	 20171201b-33	 082249	 13
04341.wav	 20171201b-33	 082249	 51
04342.wav	 20171201b-33	 082249	 78
04343.wav	 20171201b-33	 082249	 1
04344.wav	 20171201b-33	 082249	 60
04345.wav	 20171201b-33	 082249	 66
04346.wav	 20171201b-33	 082249	 33
04347.wav	 20171201b-33	 082249	 99
04348.wav	 20171201b-33	 082249	 49
04349.wav	 20171201b-33	 082249	 93
04350.wav	 20171201b-33	 082249	 45
04351.wav	 20171201b-33	 082249	 70
04352.wav	 20171201b-33	 082249	 12
04353.wav	 20171201b-33	 082249	 27
04354.wav	 20171201b-33	 082249	 11
04355.wav	 20171201b-33	 082249	 72
04356.wav	 20171201b-33	 082249	 48
04357.wav	 20171201b-33	 082249	 22
04358.wav	 20171201b-33	 082249	 4
04359.wav	 20171201b-33	 082249	 81
04360.wav	 20171201b-33	 082249	 57
04361.wav	 20171201b-33	 082249	 6
04362.wav	 20171201b-33	 082249	 115
04363.wav	 20171201b-33	 082249	 96
04364.wav	 20171201b-33	 082249	 29
04365.wav	 20171201b-33	 082249	 19
04366.wav	 20171201b-33	 082249	 24
04367.wav	 20171201b-33	 082249	 94
04368.wav	 20171201b-33	 082249	 39
04369.wav	 20171201b-33	 082249	 34
04370.wav	 20171201b-33	 082249	 114
04371.wav	 20171201b-33	 082249	 7
04372.wav	 20171201b-33	 082249	 43
04373.wav	 20171201b-33	 082249	 68
04374.wav	 20171201b-33	 082249	 30
04375.wav	 20171201c-34	 123228	 75
04376.wav	 20171201c-34	 123228	 33
04377.wav	 20171201c-34	 123228	 46
04378.wav	 20171201c-34	 123228	 91
04379.wav	 20171201c-34	 123228	 7
04380.wav	 20171201c-34	 123228	 54
04381.wav	 20171201c-34	 123228	 43
04382.wav	 20171201c-34	 123228	 69
04383.wav	 20171201c-34	 123228	 5
04384.wav	 20171201c-34	 123228	 22
04385.wav	 20171201c-34	 123228	 97
04386.wav	 20171201c-34	 123228	 20
04387.wav	 20171201c-34	 123228	 84
04388.wav	 20171201c-34	 123228	 18
04389.wav	 20171201c-34	 123228	 10
04390.wav	 20171201c-34	 123228	 37
04391.wav	 20171201c-34	 123228	 105
04392.wav	 20171201c-34	 123228	 41
04393.wav	 20171201c-34	 123228	 89
04394.wav	 20171201c-34	 123228	 62
04395.wav	 20171201c-34	 123228	 38
04396.wav	 20171201c-34	 123228	 85
04397.wav	 20171201c-34	 123228	 60
04398.wav	 20171201c-34	 123228	 8
04399.wav	 20171201c-34	 123228	 50
04400.wav	 20171201c-34	 123228	 17
04401.wav	 20171201c-34	 123228	 57
04402.wav	 20171201c-34	 123228	 106
04403.wav	 20171201c-34	 123228	 11
04404.wav	 20171201c-34	 123228	 30
04405.wav	 20171201c-34	 123228	 59
04406.wav	 20171201c-34	 123228	 98
04407.wav	 20171201c-34	 123228	 26
04408.wav	 20171201c-34	 123228	 21
04409.wav	 20171201c-34	 123228	 23
04410.wav	 20171201c-34	 123228	 56
04411.wav	 20171201c-34	 123228	 65
04412.wav	 20171201c-34	 123228	 78
04413.wav	 20171201c-34	 123228	 27
04414.wav	 20171201c-34	 123228	 92
04415.wav	 20171201c-34	 123228	 61
04416.wav	 20171201c-34	 123228	 44
04417.wav	 20171201c-34	 123228	 58
04418.wav	 20171201c-34	 123228	 103
04419.wav	 20171201c-34	 123228	 74
04420.wav	 20171201c-34	 123228	 68
04421.wav	 20171201c-34	 123228	 49
04422.wav	 20171201c-34	 123228	 88
04423.wav	 20171201c-34	 123228	 81
04424.wav	 20171201c-34	 123228	 34
04425.wav	 20171201c-34	 123228	 99
04426.wav	 20171201c-34	 123228	 102
04427.wav	 20171201c-34	 123228	 86
04428.wav	 20171201c-34	 123228	 28
04429.wav	 20171201c-34	 123228	 96
04430.wav	 20171201c-34	 123228	 9
04431.wav	 20171201c-34	 123228	 100
04432.wav	 20171201c-34	 123228	 104
04433.wav	 20171201c-34	 123228	 25
04434.wav	 20171201c-34	 123228	 3
04435.wav	 20171201c-34	 123228	 35
04436.wav	 20171201c-34	 123228	 15
04437.wav	 20171201c-34	 123228	 77
04438.wav	 20171201c-34	 123228	 13
04439.wav	 20171201c-34	 123228	 64
04440.wav	 20171201c-34	 123228	 79
04441.wav	 20171201c-34	 123228	 101
04442.wav	 20171201c-34	 123228	 51
04443.wav	 20171201c-34	 123228	 31
04444.wav	 20171201c-34	 123228	 73
04445.wav	 20171201c-34	 123228	 53
04446.wav	 20171201c-34	 123228	 70
04447.wav	 20171201c-34	 123228	 19
04448.wav	 20171201c-34	 123228	 2
04449.wav	 20171201c-34	 123228	 95
04450.wav	 20171201c-34	 123228	 45
04451.wav	 20171201c-34	 123228	 82
04452.wav	 20171201c-34	 123228	 4
04453.wav	 20171201c-34	 123228	 94
04454.wav	 20171201c-34	 123228	 63
04455.wav	 20171201c-34	 123228	 40
04456.wav	 20171201c-34	 123228	 29
04457.wav	 20171201c-34	 123228	 87
04458.wav	 20171201c-34	 123228	 71
04459.wav	 20171201c-34	 123228	 1
04460.wav	 20171201c-34	 123228	 16
04461.wav	 20171201c-34	 123228	 14
04462.wav	 20171201c-34	 123228	 93
04463.wav	 20171201c-34	 123228	 36
04464.wav	 20171201c-34	 123228	 90
04465.wav	 20171201c-34	 123228	 47
04466.wav	 20171201c-34	 123228	 80
04467.wav	 20171201c-34	 123228	 67
04468.wav	 20171201c-34	 123228	 72
04469.wav	 20171201c-34	 123228	 66
04470.wav	 20171201c-34	 123228	 12
04471.wav	 20171201c-34	 123228	 24
04472.wav	 20171201c-34	 123228	 83
04473.wav	 20171201c-34	 123228	 48
04474.wav	 20171201c-34	 123228	 52
04475.wav	 20171201c-34	 123228	 6
04476.wav	 20171201c-34	 123228	 39
04477.wav	 20171201c-34	 123228	 42
04478.wav	 20171201c-34	 123228	 76
04479.wav	 20171201c-34	 123228	 55
04480.wav	 20171201c-34	 123228	 32
04481.wav	 20171201d-35	 125826	 74
04482.wav	 20171201d-35	 125826	 93
04483.wav	 20171201d-35	 125826	 42
04484.wav	 20171201d-35	 125826	 37
04485.wav	 20171201d-35	 125826	 121
04486.wav	 20171201d-35	 125826	 107
04487.wav	 20171201d-35	 125826	 66
04488.wav	 20171201d-35	 125826	 29
04489.wav	 20171201d-35	 125826	 17
04490.wav	 20171201d-35	 125826	 62
04491.wav	 20171201d-35	 125826	 91
04492.wav	 20171201d-35	 125826	 125
04493.wav	 20171201d-35	 125826	 98
04494.wav	 20171201d-35	 125826	 12
