Generated_File_Name 	Parent_Folder 	Original_File_Name 	Segment_Index
04388.wav	 20170712-125	 013547	 65
04389.wav	 20170712-125	 013547	 57
04390.wav	 20170712-125	 013547	 60
04391.wav	 20170712-125	 013547	 27
04392.wav	 20170712-125	 013547	 32
04393.wav	 20170712-125	 013547	 7
04394.wav	 20170712-125	 013547	 98
04395.wav	 20170712-125	 013547	 100
04396.wav	 20170712-125	 013547	 11
04397.wav	 20170712-125	 013547	 67
04398.wav	 20170712-125	 013547	 63
04399.wav	 20170712-125	 013547	 5
04400.wav	 20170712-125	 013547	 16
04401.wav	 20170712-125	 013547	 94
04402.wav	 20170712-125	 013547	 62
04403.wav	 20170712-125	 013547	 49
04404.wav	 20170712-125	 013547	 69
04405.wav	 20170712-125	 013547	 79
04406.wav	 20170712-125	 013547	 34
04407.wav	 20170712-125	 013547	 25
04408.wav	 20170712-125	 013547	 36
04409.wav	 20170712-125	 013547	 56
04410.wav	 20170712-125	 013547	 54
04411.wav	 20170712-125	 013547	 82
04412.wav	 20170712-125	 013547	 101
04413.wav	 20170712-125	 013547	 17
04414.wav	 20170712-125	 013547	 81
04415.wav	 20170712-125	 013547	 41
04416.wav	 20170712-125	 013547	 61
04417.wav	 20170712-125	 013547	 59
04418.wav	 20170712-125	 013547	 43
04419.wav	 20170712-125	 013547	 92
04420.wav	 20170712-125	 013547	 20
04421.wav	 20170712-125	 013547	 13
04422.wav	 20170712-125	 013547	 89
04423.wav	 20170712-125	 013547	 84
04424.wav	 20170712-125	 013547	 22
04425.wav	 20170712-125	 013547	 55
04426.wav	 20170712-125	 013547	 80
04427.wav	 20170712-125	 013547	 50
04428.wav	 20170712-125	 013547	 14
04429.wav	 20170712-125	 013547	 102
04430.wav	 20170712-125	 013547	 37
04431.wav	 20170712-125	 013547	 30
04432.wav	 20170712-125	 013547	 44
04433.wav	 20170712-125	 013547	 74
04434.wav	 20170712-125	 013547	 75
04435.wav	 20170712-125	 013547	 70
04436.wav	 20170712-125	 013547	 6
04437.wav	 20170712-125	 013547	 33
04438.wav	 20170712-125	 013547	 21
04439.wav	 20170712-125	 013547	 18
04440.wav	 20170712-125	 013547	 68
04441.wav	 20170712-125	 013547	 1
04442.wav	 20170712-125	 013547	 64
04443.wav	 20170712-125	 013547	 93
04444.wav	 20170712-125	 013547	 35
04445.wav	 20170712-125	 013547	 19
04446.wav	 20170712-125	 013547	 8
04447.wav	 20170712-125	 013547	 87
04448.wav	 20170712-125	 013547	 52
04449.wav	 20170712-125	 013547	 90
04450.wav	 20170712-125	 013547	 91
04451.wav	 20170712-125	 013547	 26
04452.wav	 20170712-125	 013547	 97
04453.wav	 20170712-125	 013547	 72
04454.wav	 20170712-125	 013547	 24
04455.wav	 20170712-125	 013547	 3
04456.wav	 20170712-125	 013547	 78
04457.wav	 20170712-125	 013547	 31
04458.wav	 20170712-125	 013547	 12
04459.wav	 20170712-125	 013547	 40
04460.wav	 20170712-125	 013547	 58
04461.wav	 20170712-125	 013547	 10
04462.wav	 20170712-125	 013547	 83
04463.wav	 20170712-125	 013547	 51
04464.wav	 20170712-125	 013547	 15
04465.wav	 20170712-125	 013547	 9
04466.wav	 20170712-125	 013547	 76
04467.wav	 20170712-125	 013547	 28
04468.wav	 20170712-125	 013547	 95
04469.wav	 20170712-125	 013547	 42
04470.wav	 20170712-125	 013547	 53
04471.wav	 20170712-125	 013547	 46
04472.wav	 20170712-125	 013547	 66
04473.wav	 20170712-125	 013547	 4
04474.wav	 20170712-125	 013547	 86
04475.wav	 20170712-125	 013547	 71
04476.wav	 20170712-125	 013547	 96
04477.wav	 20170712-125	 013547	 88
04478.wav	 20170712-125	 013547	 38
04479.wav	 20170712-125	 013547	 47
04480.wav	 20170712-125	 013547	 77
04481.wav	 20170712-125	 013547	 23
04482.wav	 20170712-125	 013547	 48
04483.wav	 20170712-125	 013547	 99
04484.wav	 20170712-125	 013547	 45
04485.wav	 20170712-125	 013547	 73
04486.wav	 20170712-125	 013547	 85
04487.wav	 20170712-125	 013547	 2
04488.wav	 20170712a-126	 015656	 8
04489.wav	 20170712a-126	 015656	 4
04490.wav	 20170712a-126	 015656	 2
04491.wav	 20170712a-126	 015656	 7
04492.wav	 20170712a-126	 015656	 1
04493.wav	 20170712a-126	 015656	 6
04494.wav	 20170712a-126	 015656	 5
04495.wav	 20170712a-126	 015656	 3
04496.wav	 20170712a-126	 015656	 9
04497.wav	 20170720-127	 064114	 2
04498.wav	 20170720-127	 064114	 3
04499.wav	 20170720-127	 064114	 1
04500.wav	 20170723-238	 052014	 13
04501.wav	 20170723-238	 052014	 8
04502.wav	 20170723-238	 052014	 12
04503.wav	 20170723-238	 052014	 1
04504.wav	 20170723-238	 052014	 15
04505.wav	 20170723-238	 052014	 6
04506.wav	 20170723-238	 052014	 5
04507.wav	 20170723-238	 052014	 2
04508.wav	 20170723-238	 052014	 10
04509.wav	 20170723-238	 052014	 7
04510.wav	 20170723-238	 052014	 3
04511.wav	 20170723-238	 052014	 9
04512.wav	 20170723-238	 052014	 14
04513.wav	 20170723-238	 052014	 11
04514.wav	 20170723-238	 052014	 4
04515.wav	 20170723a-128	 192900	 58
04516.wav	 20170723a-128	 192900	 25
04517.wav	 20170723a-128	 192900	 19
04518.wav	 20170723a-128	 192900	 12
04519.wav	 20170723a-128	 192900	 59
04520.wav	 20170723a-128	 192900	 55
04521.wav	 20170723a-128	 192900	 11
04522.wav	 20170723a-128	 192900	 39
04523.wav	 20170723a-128	 192900	 30
04524.wav	 20170723a-128	 192900	 7
04525.wav	 20170723a-128	 192900	 50
04526.wav	 20170723a-128	 192900	 4
04527.wav	 20170723a-128	 192900	 6
04528.wav	 20170723a-128	 192900	 31
04529.wav	 20170723a-128	 192900	 21
04530.wav	 20170723a-128	 192900	 15
04531.wav	 20170723a-128	 192900	 63
04532.wav	 20170723a-128	 192900	 20
04533.wav	 20170723a-128	 192900	 60
04534.wav	 20170723a-128	 192900	 42
04535.wav	 20170723a-128	 192900	 56
04536.wav	 20170723a-128	 192900	 61
04537.wav	 20170723a-128	 192900	 29
04538.wav	 20170723a-128	 192900	 52
04539.wav	 20170723a-128	 192900	 49
04540.wav	 20170723a-128	 192900	 35
04541.wav	 20170723a-128	 192900	 37
04542.wav	 20170723a-128	 192900	 28
04543.wav	 20170723a-128	 192900	 53
04544.wav	 20170723a-128	 192900	 22
04545.wav	 20170723a-128	 192900	 45
04546.wav	 20170723a-128	 192900	 16
04547.wav	 20170723a-128	 192900	 43
04548.wav	 20170723a-128	 192900	 9
04549.wav	 20170723a-128	 192900	 17
04550.wav	 20170723a-128	 192900	 2
04551.wav	 20170723a-128	 192900	 13
04552.wav	 20170723a-128	 192900	 47
04553.wav	 20170723a-128	 192900	 33
04554.wav	 20170723a-128	 192900	 18
04555.wav	 20170723a-128	 192900	 8
04556.wav	 20170723a-128	 192900	 40
04557.wav	 20170723a-128	 192900	 34
04558.wav	 20170723a-128	 192900	 32
04559.wav	 20170723a-128	 192900	 54
04560.wav	 20170723a-128	 192900	 5
04561.wav	 20170723a-128	 192900	 23
04562.wav	 20170723a-128	 192900	 1
04563.wav	 20170723a-128	 192900	 14
04564.wav	 20170723a-128	 192900	 10
04565.wav	 20170723a-128	 192900	 62
04566.wav	 20170723a-128	 192900	 36
04567.wav	 20170723a-128	 192900	 57
04568.wav	 20170723a-128	 192900	 46
04569.wav	 20170723a-128	 192900	 41
04570.wav	 20170723a-128	 192900	 26
04571.wav	 20170723a-128	 192900	 27
04572.wav	 20170723a-128	 192900	 44
04573.wav	 20170723a-128	 192900	 48
04574.wav	 20170723a-128	 192900	 38
04575.wav	 20170723a-128	 192900	 24
04576.wav	 20170723a-128	 192900	 51
04577.wav	 20170723a-128	 192900	 3
04578.wav	 20170728-129	 202445	 29
04579.wav	 20170728-129	 202445	 34
04580.wav	 20170728-129	 202445	 35
04581.wav	 20170728-129	 202445	 16
04582.wav	 20170728-129	 202445	 30
04583.wav	 20170728-129	 202445	 26
04584.wav	 20170728-129	 202445	 20
04585.wav	 20170728-129	 202445	 21
04586.wav	 20170728-129	 202445	 25
04587.wav	 20170728-129	 202445	 24
04588.wav	 20170728-129	 202445	 15
04589.wav	 20170728-129	 202445	 10
04590.wav	 20170728-129	 202445	 13
04591.wav	 20170728-129	 202445	 1
04592.wav	 20170728-129	 202445	 36
04593.wav	 20170728-129	 202445	 27
04594.wav	 20170728-129	 202445	 33
04595.wav	 20170728-129	 202445	 31
04596.wav	 20170728-129	 202445	 32
04597.wav	 20170728-129	 202445	 4
04598.wav	 20170728-129	 202445	 28
04599.wav	 20170728-129	 202445	 40
04600.wav	 20170728-129	 202445	 23
04601.wav	 20170728-129	 202445	 19
04602.wav	 20170728-129	 202445	 7
04603.wav	 20170728-129	 202445	 18
04604.wav	 20170728-129	 202445	 39
04605.wav	 20170728-129	 202445	 37
04606.wav	 20170728-129	 202445	 2
04607.wav	 20170728-129	 202445	 17
04608.wav	 20170728-129	 202445	 38
04609.wav	 20170728-129	 202445	 14
04610.wav	 20170728-129	 202445	 22
04611.wav	 20170728-129	 202445	 3
04612.wav	 20170728-129	 202445	 12
04613.wav	 20170728-129	 202445	 9
04614.wav	 20170728-129	 202445	 8
04615.wav	 20170728-129	 202445	 5
04616.wav	 20170728-129	 202445	 6
04617.wav	 20170728-129	 202445	 11
04618.wav	 20170802-130	 135021	 4
04619.wav	 20170802-130	 135021	 5
04620.wav	 20170802-130	 135021	 10
04621.wav	 20170802-130	 135021	 3
04622.wav	 20170802-130	 135021	 9
04623.wav	 20170802-130	 135021	 6
04624.wav	 20170802-130	 135021	 2
04625.wav	 20170802-130	 135021	 7
04626.wav	 20170802-130	 135021	 11
04627.wav	 20170802-130	 135021	 8
04628.wav	 20170802-130	 135021	 1
04629.wav	 20170815-131	 215556	 1
04630.wav	 20170818-132	 060518	 4
04631.wav	 20170818-132	 060518	 2
04632.wav	 20170818-132	 060518	 7
04633.wav	 20170818-132	 060518	 1
04634.wav	 20170818-132	 060518	 8
04635.wav	 20170818-132	 060518	 11
04636.wav	 20170818-132	 060518	 3
04637.wav	 20170818-132	 060518	 12
04638.wav	 20170818-132	 060518	 6
04639.wav	 20170818-132	 060518	 5
04640.wav	 20170818-132	 060518	 10
04641.wav	 20170818-132	 060518	 9
04642.wav	 20170822-133	 172736	 14
04643.wav	 20170822-133	 172736	 33
04644.wav	 20170822-133	 172736	 51
04645.wav	 20170822-133	 172736	 30
04646.wav	 20170822-133	 172736	 83
04647.wav	 20170822-133	 172736	 18
04648.wav	 20170822-133	 172736	 55
04649.wav	 20170822-133	 172736	 2
04650.wav	 20170822-133	 172736	 25
04651.wav	 20170822-133	 172736	 40
04652.wav	 20170822-133	 172736	 76
04653.wav	 20170822-133	 172736	 13
04654.wav	 20170822-133	 172736	 60
04655.wav	 20170822-133	 172736	 23
04656.wav	 20170822-133	 172736	 75
04657.wav	 20170822-133	 172736	 71
04658.wav	 20170822-133	 172736	 52
04659.wav	 20170822-133	 172736	 9
04660.wav	 20170822-133	 172736	 38
04661.wav	 20170822-133	 172736	 54
04662.wav	 20170822-133	 172736	 39
04663.wav	 20170822-133	 172736	 35
04664.wav	 20170822-133	 172736	 64
04665.wav	 20170822-133	 172736	 19
04666.wav	 20170822-133	 172736	 49
04667.wav	 20170822-133	 172736	 66
04668.wav	 20170822-133	 172736	 44
04669.wav	 20170822-133	 172736	 62
04670.wav	 20170822-133	 172736	 68
04671.wav	 20170822-133	 172736	 1
04672.wav	 20170822-133	 172736	 29
04673.wav	 20170822-133	 172736	 31
04674.wav	 20170822-133	 172736	 27
04675.wav	 20170822-133	 172736	 82
04676.wav	 20170822-133	 172736	 32
04677.wav	 20170822-133	 172736	 46
04678.wav	 20170822-133	 172736	 50
04679.wav	 20170822-133	 172736	 26
04680.wav	 20170822-133	 172736	 17
04681.wav	 20170822-133	 172736	 5
04682.wav	 20170822-133	 172736	 7
04683.wav	 20170822-133	 172736	 34
04684.wav	 20170822-133	 172736	 81
04685.wav	 20170822-133	 172736	 6
04686.wav	 20170822-133	 172736	 8
04687.wav	 20170822-133	 172736	 43
04688.wav	 20170822-133	 172736	 45
04689.wav	 20170822-133	 172736	 57
04690.wav	 20170822-133	 172736	 58
04691.wav	 20170822-133	 172736	 65
04692.wav	 20170822-133	 172736	 47
04693.wav	 20170822-133	 172736	 28
04694.wav	 20170822-133	 172736	 61
04695.wav	 20170822-133	 172736	 69
04696.wav	 20170822-133	 172736	 72
04697.wav	 20170822-133	 172736	 24
04698.wav	 20170822-133	 172736	 22
04699.wav	 20170822-133	 172736	 63
04700.wav	 20170822-133	 172736	 56
04701.wav	 20170822-133	 172736	 11
04702.wav	 20170822-133	 172736	 42
04703.wav	 20170822-133	 172736	 41
04704.wav	 20170822-133	 172736	 74
04705.wav	 20170822-133	 172736	 12
04706.wav	 20170822-133	 172736	 15
04707.wav	 20170822-133	 172736	 79
04708.wav	 20170822-133	 172736	 70
04709.wav	 20170822-133	 172736	 4
04710.wav	 20170822-133	 172736	 3
04711.wav	 20170822-133	 172736	 53
04712.wav	 20170822-133	 172736	 73
04713.wav	 20170822-133	 172736	 10
04714.wav	 20170822-133	 172736	 16
04715.wav	 20170822-133	 172736	 77
04716.wav	 20170822-133	 172736	 36
04717.wav	 20170822-133	 172736	 21
04718.wav	 20170822-133	 172736	 48
04719.wav	 20170822-133	 172736	 59
04720.wav	 20170822-133	 172736	 80
04721.wav	 20170822-133	 172736	 67
04722.wav	 20170822-133	 172736	 37
04723.wav	 20170822-133	 172736	 20
04724.wav	 20170822-133	 172736	 78
04725.wav	 20170824-134	 194518	 4
04726.wav	 20170824-134	 194518	 1
04727.wav	 20170824-134	 194518	 2
04728.wav	 20170824-134	 194518	 3
04729.wav	 20170826-135	 005931	 5
04730.wav	 20170826-135	 005931	 9
04731.wav	 20170826-135	 005931	 10
04732.wav	 20170826-135	 005931	 11
04733.wav	 20170826-135	 005931	 7
04734.wav	 20170826-135	 005931	 6
04735.wav	 20170826-135	 005931	 4
04736.wav	 20170826-135	 005931	 8
04737.wav	 20170826-135	 005931	 2
04738.wav	 20170826-135	 005931	 1
04739.wav	 20170826-135	 005931	 12
04740.wav	 20170826-135	 005931	 13
04741.wav	 20170826-135	 005931	 3
04742.wav	 20170828-136	 215454	 31
04743.wav	 20170828-136	 215454	 4
04744.wav	 20170828-136	 215454	 69
04745.wav	 20170828-136	 215454	 34
04746.wav	 20170828-136	 215454	 16
04747.wav	 20170828-136	 215454	 53
04748.wav	 20170828-136	 215454	 20
04749.wav	 20170828-136	 215454	 74
04750.wav	 20170828-136	 215454	 64
04751.wav	 20170828-136	 215454	 25
04752.wav	 20170828-136	 215454	 78
04753.wav	 20170828-136	 215454	 46
04754.wav	 20170828-136	 215454	 66
04755.wav	 20170828-136	 215454	 15
04756.wav	 20170828-136	 215454	 8
04757.wav	 20170828-136	 215454	 39
04758.wav	 20170828-136	 215454	 33
04759.wav	 20170828-136	 215454	 37
04760.wav	 20170828-136	 215454	 56
04761.wav	 20170828-136	 215454	 77
04762.wav	 20170828-136	 215454	 47
04763.wav	 20170828-136	 215454	 6
04764.wav	 20170828-136	 215454	 32
04765.wav	 20170828-136	 215454	 3
04766.wav	 20170828-136	 215454	 45
04767.wav	 20170828-136	 215454	 35
04768.wav	 20170828-136	 215454	 44
04769.wav	 20170828-136	 215454	 71
04770.wav	 20170828-136	 215454	 2
04771.wav	 20170828-136	 215454	 13
04772.wav	 20170828-136	 215454	 41
04773.wav	 20170828-136	 215454	 10
04774.wav	 20170828-136	 215454	 26
04775.wav	 20170828-136	 215454	 80
04776.wav	 20170828-136	 215454	 24
04777.wav	 20170828-136	 215454	 40
04778.wav	 20170828-136	 215454	 29
04779.wav	 20170828-136	 215454	 57
04780.wav	 20170828-136	 215454	 51
04781.wav	 20170828-136	 215454	 70
04782.wav	 20170828-136	 215454	 28
04783.wav	 20170828-136	 215454	 58
04784.wav	 20170828-136	 215454	 9
04785.wav	 20170828-136	 215454	 23
04786.wav	 20170828-136	 215454	 61
04787.wav	 20170828-136	 215454	 62
04788.wav	 20170828-136	 215454	 19
04789.wav	 20170828-136	 215454	 73
04790.wav	 20170828-136	 215454	 67
04791.wav	 20170828-136	 215454	 1
04792.wav	 20170828-136	 215454	 59
04793.wav	 20170828-136	 215454	 50
04794.wav	 20170828-136	 215454	 42
04795.wav	 20170828-136	 215454	 65
04796.wav	 20170828-136	 215454	 72
04797.wav	 20170828-136	 215454	 55
04798.wav	 20170828-136	 215454	 52
04799.wav	 20170828-136	 215454	 27
04800.wav	 20170828-136	 215454	 81
04801.wav	 20170828-136	 215454	 48
04802.wav	 20170828-136	 215454	 11
04803.wav	 20170828-136	 215454	 68
04804.wav	 20170828-136	 215454	 30
04805.wav	 20170828-136	 215454	 22
04806.wav	 20170828-136	 215454	 5
04807.wav	 20170828-136	 215454	 43
04808.wav	 20170828-136	 215454	 21
04809.wav	 20170828-136	 215454	 54
04810.wav	 20170828-136	 215454	 75
04811.wav	 20170828-136	 215454	 36
04812.wav	 20170828-136	 215454	 17
04813.wav	 20170828-136	 215454	 49
04814.wav	 20170828-136	 215454	 14
04815.wav	 20170828-136	 215454	 12
04816.wav	 20170828-136	 215454	 82
04817.wav	 20170828-136	 215454	 18
04818.wav	 20170828-136	 215454	 63
04819.wav	 20170828-136	 215454	 76
04820.wav	 20170828-136	 215454	 60
04821.wav	 20170828-136	 215454	 7
04822.wav	 20170828-136	 215454	 79
04823.wav	 20170828-136	 215454	 38
04824.wav	 20170901-137	 205515	 8
04825.wav	 20170901-137	 205515	 35
04826.wav	 20170901-137	 205515	 26
04827.wav	 20170901-137	 205515	 51
04828.wav	 20170901-137	 205515	 64
04829.wav	 20170901-137	 205515	 23
04830.wav	 20170901-137	 205515	 30
04831.wav	 20170901-137	 205515	 15
04832.wav	 20170901-137	 205515	 63
04833.wav	 20170901-137	 205515	 68
04834.wav	 20170901-137	 205515	 55
04835.wav	 20170901-137	 205515	 19
04836.wav	 20170901-137	 205515	 33
04837.wav	 20170901-137	 205515	 42
04838.wav	 20170901-137	 205515	 41
04839.wav	 20170901-137	 205515	 3
04840.wav	 20170901-137	 205515	 65
04841.wav	 20170901-137	 205515	 69
04842.wav	 20170901-137	 205515	 70
04843.wav	 20170901-137	 205515	 60
04844.wav	 20170901-137	 205515	 39
04845.wav	 20170901-137	 205515	 62
04846.wav	 20170901-137	 205515	 57
04847.wav	 20170901-137	 205515	 27
04848.wav	 20170901-137	 205515	 54
04849.wav	 20170901-137	 205515	 31
04850.wav	 20170901-137	 205515	 52
04851.wav	 20170901-137	 205515	 25
04852.wav	 20170901-137	 205515	 40
04853.wav	 20170901-137	 205515	 13
04854.wav	 20170901-137	 205515	 18
04855.wav	 20170901-137	 205515	 24
04856.wav	 20170901-137	 205515	 45
04857.wav	 20170901-137	 205515	 56
04858.wav	 20170901-137	 205515	 50
04859.wav	 20170901-137	 205515	 11
04860.wav	 20170901-137	 205515	 44
04861.wav	 20170901-137	 205515	 48
04862.wav	 20170901-137	 205515	 34
04863.wav	 20170901-137	 205515	 17
04864.wav	 20170901-137	 205515	 10
04865.wav	 20170901-137	 205515	 67
04866.wav	 20170901-137	 205515	 22
04867.wav	 20170901-137	 205515	 16
04868.wav	 20170901-137	 205515	 36
04869.wav	 20170901-137	 205515	 38
04870.wav	 20170901-137	 205515	 4
04871.wav	 20170901-137	 205515	 12
04872.wav	 20170901-137	 205515	 58
04873.wav	 20170901-137	 205515	 43
04874.wav	 20170901-137	 205515	 59
04875.wav	 20170901-137	 205515	 47
04876.wav	 20170901-137	 205515	 29
04877.wav	 20170901-137	 205515	 49
04878.wav	 20170901-137	 205515	 32
04879.wav	 20170901-137	 205515	 28
04880.wav	 20170901-137	 205515	 37
04881.wav	 20170901-137	 205515	 7
04882.wav	 20170901-137	 205515	 53
04883.wav	 20170901-137	 205515	 14
04884.wav	 20170901-137	 205515	 1
04885.wav	 20170901-137	 205515	 6
04886.wav	 20170901-137	 205515	 5
04887.wav	 20170901-137	 205515	 9
04888.wav	 20170901-137	 205515	 21
04889.wav	 20170901-137	 205515	 66
04890.wav	 20170901-137	 205515	 2
04891.wav	 20170901-137	 205515	 61
04892.wav	 20170901-137	 205515	 20
04893.wav	 20170901-137	 205515	 46
04894.wav	 20170909-138	 191109	 51
04895.wav	 20170909-138	 191109	 23
04896.wav	 20170909-138	 191109	 49
04897.wav	 20170909-138	 191109	 18
04898.wav	 20170909-138	 191109	 8
04899.wav	 20170909-138	 191109	 9
04900.wav	 20170909-138	 191109	 37
04901.wav	 20170909-138	 191109	 44
04902.wav	 20170909-138	 191109	 6
04903.wav	 20170909-138	 191109	 40
04904.wav	 20170909-138	 191109	 27
04905.wav	 20170909-138	 191109	 47
04906.wav	 20170909-138	 191109	 43
04907.wav	 20170909-138	 191109	 19
04908.wav	 20170909-138	 191109	 52
04909.wav	 20170909-138	 191109	 46
04910.wav	 20170909-138	 191109	 42
04911.wav	 20170909-138	 191109	 39
04912.wav	 20170909-138	 191109	 32
04913.wav	 20170909-138	 191109	 10
04914.wav	 20170909-138	 191109	 24
04915.wav	 20170909-138	 191109	 41
04916.wav	 20170909-138	 191109	 22
04917.wav	 20170909-138	 191109	 13
04918.wav	 20170909-138	 191109	 5
04919.wav	 20170909-138	 191109	 25
04920.wav	 20170909-138	 191109	 21
04921.wav	 20170909-138	 191109	 14
04922.wav	 20170909-138	 191109	 12
04923.wav	 20170909-138	 191109	 2
04924.wav	 20170909-138	 191109	 34
04925.wav	 20170909-138	 191109	 3
04926.wav	 20170909-138	 191109	 31
04927.wav	 20170909-138	 191109	 48
04928.wav	 20170909-138	 191109	 16
04929.wav	 20170909-138	 191109	 35
04930.wav	 20170909-138	 191109	 26
04931.wav	 20170909-138	 191109	 45
04932.wav	 20170909-138	 191109	 15
04933.wav	 20170909-138	 191109	 36
04934.wav	 20170909-138	 191109	 20
04935.wav	 20170909-138	 191109	 38
04936.wav	 20170909-138	 191109	 33
04937.wav	 20170909-138	 191109	 4
04938.wav	 20170909-138	 191109	 7
04939.wav	 20170909-138	 191109	 50
04940.wav	 20170909-138	 191109	 17
04941.wav	 20170909-138	 191109	 28
04942.wav	 20170909-138	 191109	 11
04943.wav	 20170909-138	 191109	 29
04944.wav	 20170909-138	 191109	 1
04945.wav	 20170909-138	 191109	 30
04946.wav	 20170920-139	 232910	 23
04947.wav	 20170920-139	 232910	 12
04948.wav	 20170920-139	 232910	 22
04949.wav	 20170920-139	 232910	 21
04950.wav	 20170920-139	 232910	 9
04951.wav	 20170920-139	 232910	 15
04952.wav	 20170920-139	 232910	 11
04953.wav	 20170920-139	 232910	 30
04954.wav	 20170920-139	 232910	 5
04955.wav	 20170920-139	 232910	 16
04956.wav	 20170920-139	 232910	 7
04957.wav	 20170920-139	 232910	 1
04958.wav	 20170920-139	 232910	 13
04959.wav	 20170920-139	 232910	 19
04960.wav	 20170920-139	 232910	 29
04961.wav	 20170920-139	 232910	 8
04962.wav	 20170920-139	 232910	 17
04963.wav	 20170920-139	 232910	 27
04964.wav	 20170920-139	 232910	 24
04965.wav	 20170920-139	 232910	 26
04966.wav	 20170920-139	 232910	 3
04967.wav	 20170920-139	 232910	 18
04968.wav	 20170920-139	 232910	 28
04969.wav	 20170920-139	 232910	 2
04970.wav	 20170920-139	 232910	 20
04971.wav	 20170920-139	 232910	 4
04972.wav	 20170920-139	 232910	 25
04973.wav	 20170920-139	 232910	 10
04974.wav	 20170920-139	 232910	 14
04975.wav	 20170920-139	 232910	 6
04976.wav	 20170923-140	 064301	 6
04977.wav	 20170923-140	 064301	 4
04978.wav	 20170923-140	 064301	 5
04979.wav	 20170923-140	 064301	 7
04980.wav	 20170923-140	 064301	 8
04981.wav	 20170923-140	 064301	 1
04982.wav	 20170923-140	 064301	 2
04983.wav	 20170923-140	 064301	 9
04984.wav	 20170923-140	 064301	 3
04985.wav	 20171008-141	 053342	 7
04986.wav	 20171008-141	 053342	 5
04987.wav	 20171008-141	 053342	 12
04988.wav	 20171008-141	 053342	 13
04989.wav	 20171008-141	 053342	 10
04990.wav	 20171008-141	 053342	 17
04991.wav	 20171008-141	 053342	 11
04992.wav	 20171008-141	 053342	 9
04993.wav	 20171008-141	 053342	 6
04994.wav	 20171008-141	 053342	 1
04995.wav	 20171008-141	 053342	 16
04996.wav	 20171008-141	 053342	 15
04997.wav	 20171008-141	 053342	 2
04998.wav	 20171008-141	 053342	 8
04999.wav	 20171008-141	 053342	 14
05000.wav	 20171008-141	 053342	 3
05001.wav	 20171008-141	 053342	 4
05002.wav	 20171013-142	 115050	 61
05003.wav	 20171013-142	 115050	 29
05004.wav	 20171013-142	 115050	 59
05005.wav	 20171013-142	 115050	 2
05006.wav	 20171013-142	 115050	 46
05007.wav	 20171013-142	 115050	 15
05008.wav	 20171013-142	 115050	 1
05009.wav	 20171013-142	 115050	 40
05010.wav	 20171013-142	 115050	 25
05011.wav	 20171013-142	 115050	 66
05012.wav	 20171013-142	 115050	 35
05013.wav	 20171013-142	 115050	 74
05014.wav	 20171013-142	 115050	 7
05015.wav	 20171013-142	 115050	 69
05016.wav	 20171013-142	 115050	 47
05017.wav	 20171013-142	 115050	 26
05018.wav	 20171013-142	 115050	 60
05019.wav	 20171013-142	 115050	 71
05020.wav	 20171013-142	 115050	 24
05021.wav	 20171013-142	 115050	 36
05022.wav	 20171013-142	 115050	 18
05023.wav	 20171013-142	 115050	 31
05024.wav	 20171013-142	 115050	 3
05025.wav	 20171013-142	 115050	 9
05026.wav	 20171013-142	 115050	 44
05027.wav	 20171013-142	 115050	 73
05028.wav	 20171013-142	 115050	 64
05029.wav	 20171013-142	 115050	 67
05030.wav	 20171013-142	 115050	 22
05031.wav	 20171013-142	 115050	 27
05032.wav	 20171013-142	 115050	 62
05033.wav	 20171013-142	 115050	 37
05034.wav	 20171013-142	 115050	 58
05035.wav	 20171013-142	 115050	 8
05036.wav	 20171013-142	 115050	 13
05037.wav	 20171013-142	 115050	 68
05038.wav	 20171013-142	 115050	 42
05039.wav	 20171013-142	 115050	 34
05040.wav	 20171013-142	 115050	 20
05041.wav	 20171013-142	 115050	 39
05042.wav	 20171013-142	 115050	 52
05043.wav	 20171013-142	 115050	 33
05044.wav	 20171013-142	 115050	 23
05045.wav	 20171013-142	 115050	 6
05046.wav	 20171013-142	 115050	 51
05047.wav	 20171013-142	 115050	 5
05048.wav	 20171013-142	 115050	 4
05049.wav	 20171013-142	 115050	 57
05050.wav	 20171013-142	 115050	 17
05051.wav	 20171013-142	 115050	 28
05052.wav	 20171013-142	 115050	 30
05053.wav	 20171013-142	 115050	 49
05054.wav	 20171013-142	 115050	 78
05055.wav	 20171013-142	 115050	 75
05056.wav	 20171013-142	 115050	 19
05057.wav	 20171013-142	 115050	 14
05058.wav	 20171013-142	 115050	 53
05059.wav	 20171013-142	 115050	 11
05060.wav	 20171013-142	 115050	 70
05061.wav	 20171013-142	 115050	 48
05062.wav	 20171013-142	 115050	 45
05063.wav	 20171013-142	 115050	 79
05064.wav	 20171013-142	 115050	 10
05065.wav	 20171013-142	 115050	 56
05066.wav	 20171013-142	 115050	 32
05067.wav	 20171013-142	 115050	 12
05068.wav	 20171013-142	 115050	 65
05069.wav	 20171013-142	 115050	 21
05070.wav	 20171013-142	 115050	 54
05071.wav	 20171013-142	 115050	 72
05072.wav	 20171013-142	 115050	 55
05073.wav	 20171013-142	 115050	 77
05074.wav	 20171013-142	 115050	 43
05075.wav	 20171013-142	 115050	 63
05076.wav	 20171013-142	 115050	 50
05077.wav	 20171013-142	 115050	 41
05078.wav	 20171013-142	 115050	 76
05079.wav	 20171013-142	 115050	 16
05080.wav	 20171013-142	 115050	 38
05081.wav	 20171014-143	 115751	 3
