Generated_File_Name 	Parent_Folder 	Original_File_Name 	Segment_Index
03863.wav	 20171130-57	 165031	 48
03864.wav	 20171130-57	 165031	 61
03865.wav	 20171130-57	 165031	 51
03866.wav	 20171130-57	 165031	 5
03867.wav	 20171130-57	 165031	 42
03868.wav	 20171130-57	 165031	 47
03869.wav	 20171130-57	 165031	 57
03870.wav	 20171130-57	 165031	 6
03871.wav	 20171130-57	 165031	 16
03872.wav	 20171130-57	 165031	 37
03873.wav	 20171130-57	 165031	 22
03874.wav	 20171130-57	 165031	 11
03875.wav	 20171130-57	 165031	 39
03876.wav	 20171130-57	 165031	 70
03877.wav	 20171130-57	 165031	 24
03878.wav	 20171130-57	 165031	 8
03879.wav	 20171130-57	 165031	 58
03880.wav	 20171130-57	 165031	 41
03881.wav	 20171130-57	 165031	 13
03882.wav	 20171130-57	 165031	 12
03883.wav	 20171130-57	 165031	 33
03884.wav	 20171130-57	 165031	 38
03885.wav	 20171130-57	 165031	 31
03886.wav	 20171130-57	 165031	 26
03887.wav	 20171130-57	 165031	 46
03888.wav	 20171130-57	 165031	 28
03889.wav	 20171130-57	 165031	 45
03890.wav	 20171130-57	 165031	 62
03891.wav	 20171130-57	 165031	 27
03892.wav	 20171130-57	 165031	 4
03893.wav	 20171130-57	 165031	 43
03894.wav	 20171130-57	 165031	 29
03895.wav	 20171130-57	 165031	 67
03896.wav	 20171130-57	 165031	 20
03897.wav	 20171130-57	 165031	 19
03898.wav	 20171130-57	 165031	 7
03899.wav	 20171130-57	 165031	 40
03900.wav	 20171130-57	 165031	 25
03901.wav	 20171130-57	 165031	 14
03902.wav	 20171130-57	 165031	 30
03903.wav	 20171130-57	 165031	 59
03904.wav	 20171130-57	 165031	 60
03905.wav	 20171130-57	 165031	 35
03906.wav	 20171130-57	 165031	 9
03907.wav	 20171130-57	 165031	 63
03908.wav	 20171130-57	 165031	 18
03909.wav	 20171130-57	 165031	 52
03910.wav	 20171130-57	 165031	 54
03911.wav	 20171130-57	 165031	 56
03912.wav	 20171130-57	 165031	 64
03913.wav	 20171130c-58	 231720	 3
03914.wav	 20171130c-58	 231720	 73
03915.wav	 20171130c-58	 231720	 38
03916.wav	 20171130c-58	 231720	 64
03917.wav	 20171130c-58	 231720	 78
03918.wav	 20171130c-58	 231720	 85
03919.wav	 20171130c-58	 231720	 60
03920.wav	 20171130c-58	 231720	 83
03921.wav	 20171130c-58	 231720	 32
03922.wav	 20171130c-58	 231720	 61
03923.wav	 20171130c-58	 231720	 77
03924.wav	 20171130c-58	 231720	 67
03925.wav	 20171130c-58	 231720	 31
03926.wav	 20171130c-58	 231720	 10
03927.wav	 20171130c-58	 231720	 43
03928.wav	 20171130c-58	 231720	 70
03929.wav	 20171130c-58	 231720	 87
03930.wav	 20171130c-58	 231720	 75
03931.wav	 20171130c-58	 231720	 12
03932.wav	 20171130c-58	 231720	 15
03933.wav	 20171130c-58	 231720	 25
03934.wav	 20171130c-58	 231720	 84
03935.wav	 20171130c-58	 231720	 48
03936.wav	 20171130c-58	 231720	 35
03937.wav	 20171130c-58	 231720	 68
03938.wav	 20171130c-58	 231720	 26
03939.wav	 20171130c-58	 231720	 47
03940.wav	 20171130c-58	 231720	 19
03941.wav	 20171130c-58	 231720	 33
03942.wav	 20171130c-58	 231720	 81
03943.wav	 20171130c-58	 231720	 74
03944.wav	 20171130c-58	 231720	 18
03945.wav	 20171130c-58	 231720	 17
03946.wav	 20171130c-58	 231720	 50
03947.wav	 20171130c-58	 231720	 30
03948.wav	 20171130c-58	 231720	 56
03949.wav	 20171130c-58	 231720	 59
03950.wav	 20171130c-58	 231720	 22
03951.wav	 20171130c-58	 231720	 86
03952.wav	 20171130c-58	 231720	 51
03953.wav	 20171130c-58	 231720	 55
03954.wav	 20171130c-58	 231720	 41
03955.wav	 20171130c-58	 231720	 11
03956.wav	 20171130c-58	 231720	 49
03957.wav	 20171130c-58	 231720	 76
03958.wav	 20171130c-58	 231720	 4
03959.wav	 20171130c-58	 231720	 65
03960.wav	 20171130c-58	 231720	 53
03961.wav	 20171130c-58	 231720	 27
03962.wav	 20171130c-58	 231720	 82
03963.wav	 20171130c-58	 231720	 37
03964.wav	 20171130c-58	 231720	 63
03965.wav	 20171130c-58	 231720	 23
03966.wav	 20171130c-58	 231720	 66
03967.wav	 20171130c-58	 231720	 21
03968.wav	 20171130c-58	 231720	 58
03969.wav	 20171130c-58	 231720	 9
03970.wav	 20171130c-58	 231720	 44
03971.wav	 20171130c-58	 231720	 57
03972.wav	 20171130c-58	 231720	 39
03973.wav	 20171130c-58	 231720	 36
03974.wav	 20171130c-58	 231720	 62
03975.wav	 20171130c-58	 231720	 28
03976.wav	 20171130c-58	 231720	 69
03977.wav	 20171130c-58	 231720	 34
03978.wav	 20171130c-58	 231720	 13
03979.wav	 20171130c-58	 231720	 46
03980.wav	 20171130c-58	 231720	 42
03981.wav	 20171130c-58	 231720	 7
03982.wav	 20171130c-58	 231720	 1
03983.wav	 20171130c-58	 231720	 29
03984.wav	 20171130c-58	 231720	 5
03985.wav	 20171130c-58	 231720	 20
03986.wav	 20171130c-58	 231720	 8
03987.wav	 20171130c-58	 231720	 71
03988.wav	 20171130c-58	 231720	 16
03989.wav	 20171130c-58	 231720	 6
03990.wav	 20171130c-58	 231720	 40
03991.wav	 20171130c-58	 231720	 72
03992.wav	 20171130c-58	 231720	 45
03993.wav	 20171130c-58	 231720	 14
03994.wav	 20171130c-58	 231720	 79
03995.wav	 20171130c-58	 231720	 24
03996.wav	 20171130c-58	 231720	 54
03997.wav	 20171130c-58	 231720	 80
03998.wav	 20171130c-58	 231720	 88
03999.wav	 20171130c-58	 231720	 52
04000.wav	 20171130c-58	 231720	 2
04001.wav	 20171201-59	 080357	 7
04002.wav	 20171201-59	 080357	 10
04003.wav	 20171201-59	 080357	 39
04004.wav	 20171201-59	 080357	 31
04005.wav	 20171201-59	 080357	 46
04006.wav	 20171201-59	 080357	 56
04007.wav	 20171201-59	 080357	 21
04008.wav	 20171201-59	 080357	 17
04009.wav	 20171201-59	 080357	 49
04010.wav	 20171201-59	 080357	 43
04011.wav	 20171201-59	 080357	 37
04012.wav	 20171201-59	 080357	 40
04013.wav	 20171201-59	 080357	 29
04014.wav	 20171201-59	 080357	 35
04015.wav	 20171201-59	 080357	 23
04016.wav	 20171201-59	 080357	 14
04017.wav	 20171201-59	 080357	 27
04018.wav	 20171201-59	 080357	 18
04019.wav	 20171201-59	 080357	 57
04020.wav	 20171201-59	 080357	 25
04021.wav	 20171201-59	 080357	 34
04022.wav	 20171201-59	 080357	 55
04023.wav	 20171201-59	 080357	 1
04024.wav	 20171201-59	 080357	 22
04025.wav	 20171201-59	 080357	 41
04026.wav	 20171201-59	 080357	 47
04027.wav	 20171201-59	 080357	 38
04028.wav	 20171201-59	 080357	 53
04029.wav	 20171201-59	 080357	 5
04030.wav	 20171201-59	 080357	 58
04031.wav	 20171201-59	 080357	 33
04032.wav	 20171201-59	 080357	 54
04033.wav	 20171201-59	 080357	 4
04034.wav	 20171201-59	 080357	 52
04035.wav	 20171201-59	 080357	 59
04036.wav	 20171201-59	 080357	 51
04037.wav	 20171201-59	 080357	 16
04038.wav	 20171201-59	 080357	 32
04039.wav	 20171201-59	 080357	 45
04040.wav	 20171201-59	 080357	 6
04041.wav	 20171201-59	 080357	 3
04042.wav	 20171201-59	 080357	 44
04043.wav	 20171201-59	 080357	 50
04044.wav	 20171201-59	 080357	 30
04045.wav	 20171201-59	 080357	 19
04046.wav	 20171201-59	 080357	 12
04047.wav	 20171201-59	 080357	 8
04048.wav	 20171201-59	 080357	 36
04049.wav	 20171201-59	 080357	 20
04050.wav	 20171201-59	 080357	 11
04051.wav	 20171201-59	 080357	 42
04052.wav	 20171201-59	 080357	 26
04053.wav	 20171201-59	 080357	 28
04054.wav	 20171201-59	 080357	 15
04055.wav	 20171201-59	 080357	 24
04056.wav	 20171201-59	 080357	 9
04057.wav	 20171201-59	 080357	 60
04058.wav	 20171201-59	 080357	 2
04059.wav	 20171201-59	 080357	 48
04060.wav	 20171201-59	 080357	 61
04061.wav	 20171201-59	 080357	 13
04062.wav	 20171201a-60	 111402	 39
04063.wav	 20171201a-60	 111402	 37
04064.wav	 20171201a-60	 111402	 15
04065.wav	 20171201a-60	 111402	 58
04066.wav	 20171201a-60	 111402	 54
04067.wav	 20171201a-60	 111402	 9
04068.wav	 20171201a-60	 111402	 1
04069.wav	 20171201a-60	 111402	 13
04070.wav	 20171201a-60	 111402	 42
04071.wav	 20171201a-60	 111402	 44
04072.wav	 20171201a-60	 111402	 28
04073.wav	 20171201a-60	 111402	 56
04074.wav	 20171201a-60	 111402	 38
04075.wav	 20171201a-60	 111402	 35
04076.wav	 20171201a-60	 111402	 50
04077.wav	 20171201a-60	 111402	 19
04078.wav	 20171201a-60	 111402	 57
04079.wav	 20171201a-60	 111402	 47
04080.wav	 20171201a-60	 111402	 18
04081.wav	 20171201a-60	 111402	 32
04082.wav	 20171201a-60	 111402	 14
04083.wav	 20171201a-60	 111402	 20
04084.wav	 20171201a-60	 111402	 49
04085.wav	 20171201a-60	 111402	 5
04086.wav	 20171201a-60	 111402	 55
04087.wav	 20171201a-60	 111402	 24
04088.wav	 20171201a-60	 111402	 30
04089.wav	 20171201a-60	 111402	 43
04090.wav	 20171201a-60	 111402	 21
04091.wav	 20171201a-60	 111402	 4
04092.wav	 20171201a-60	 111402	 6
04093.wav	 20171201a-60	 111402	 16
04094.wav	 20171201a-60	 111402	 23
04095.wav	 20171201a-60	 111402	 34
04096.wav	 20171201a-60	 111402	 45
04097.wav	 20171201a-60	 111402	 11
04098.wav	 20171201a-60	 111402	 3
04099.wav	 20171201a-60	 111402	 29
04100.wav	 20171201a-60	 111402	 53
04101.wav	 20171201a-60	 111402	 27
04102.wav	 20171201a-60	 111402	 2
04103.wav	 20171201a-60	 111402	 51
04104.wav	 20171201a-60	 111402	 7
04105.wav	 20171201a-60	 111402	 36
04106.wav	 20171201a-60	 111402	 33
04107.wav	 20171201a-60	 111402	 22
04108.wav	 20171201a-60	 111402	 17
04109.wav	 20171201a-60	 111402	 10
04110.wav	 20171201a-60	 111402	 41
04111.wav	 20171201a-60	 111402	 40
04112.wav	 20171201a-60	 111402	 25
04113.wav	 20171201a-60	 111402	 12
04114.wav	 20171201a-60	 111402	 46
04115.wav	 20171201a-60	 111402	 8
04116.wav	 20171201a-60	 111402	 26
04117.wav	 20171201a-60	 111402	 52
04118.wav	 20171201a-60	 111402	 48
04119.wav	 20171201a-60	 111402	 31
04120.wav	 20171202a-61	 054923	 63
04121.wav	 20171202a-61	 054923	 27
04122.wav	 20171202a-61	 054923	 21
04123.wav	 20171202a-61	 054923	 45
04124.wav	 20171202a-61	 054923	 41
04125.wav	 20171202a-61	 054923	 9
04126.wav	 20171202a-61	 054923	 16
04127.wav	 20171202a-61	 054923	 38
04128.wav	 20171202a-61	 054923	 31
04129.wav	 20171202a-61	 054923	 48
04130.wav	 20171202a-61	 054923	 26
04131.wav	 20171202a-61	 054923	 19
04132.wav	 20171202a-61	 054923	 61
04133.wav	 20171202a-61	 054923	 46
04134.wav	 20171202a-61	 054923	 30
04135.wav	 20171202a-61	 054923	 54
04136.wav	 20171202a-61	 054923	 55
04137.wav	 20171202a-61	 054923	 10
04138.wav	 20171202a-61	 054923	 64
04139.wav	 20171202a-61	 054923	 66
04140.wav	 20171202a-61	 054923	 8
04141.wav	 20171202a-61	 054923	 3
04142.wav	 20171202a-61	 054923	 32
04143.wav	 20171202a-61	 054923	 53
04144.wav	 20171202a-61	 054923	 50
04145.wav	 20171202a-61	 054923	 7
04146.wav	 20171202a-61	 054923	 25
04147.wav	 20171202a-61	 054923	 58
04148.wav	 20171202a-61	 054923	 68
04149.wav	 20171202a-61	 054923	 59
04150.wav	 20171202a-61	 054923	 57
04151.wav	 20171202a-61	 054923	 12
04152.wav	 20171202a-61	 054923	 17
04153.wav	 20171202a-61	 054923	 40
04154.wav	 20171202a-61	 054923	 43
04155.wav	 20171202a-61	 054923	 24
04156.wav	 20171202a-61	 054923	 14
04157.wav	 20171202a-61	 054923	 11
04158.wav	 20171202a-61	 054923	 22
04159.wav	 20171202a-61	 054923	 18
04160.wav	 20171202a-61	 054923	 20
04161.wav	 20171202a-61	 054923	 67
04162.wav	 20171202a-61	 054923	 6
04163.wav	 20171202a-61	 054923	 49
04164.wav	 20171202a-61	 054923	 13
04165.wav	 20171202a-61	 054923	 39
04166.wav	 20171202a-61	 054923	 47
04167.wav	 20171202a-61	 054923	 52
04168.wav	 20171202a-61	 054923	 35
04169.wav	 20171202a-61	 054923	 5
04170.wav	 20171202a-61	 054923	 28
04171.wav	 20171202a-61	 054923	 51
04172.wav	 20171202a-61	 054923	 65
04173.wav	 20171202a-61	 054923	 44
04174.wav	 20171202a-61	 054923	 2
04175.wav	 20171202a-61	 054923	 29
04176.wav	 20171202a-61	 054923	 15
04177.wav	 20171202a-61	 054923	 33
04178.wav	 20171202a-61	 054923	 4
04179.wav	 20171202a-61	 054923	 34
04180.wav	 20171202a-61	 054923	 23
04181.wav	 20171202a-61	 054923	 62
04182.wav	 20171202a-61	 054923	 42
04183.wav	 20171202a-61	 054923	 1
04184.wav	 20171202a-61	 054923	 56
04185.wav	 20171202a-61	 054923	 37
04186.wav	 20171202a-61	 054923	 60
04187.wav	 20171202a-61	 054923	 36
04188.wav	 20171202b-62	 62	 26
04189.wav	 20171202b-62	 62	 1
04190.wav	 20171202b-62	 62	 39
04191.wav	 20171202b-62	 62	 9
04192.wav	 20171202b-62	 62	 10
04193.wav	 20171202b-62	 62	 14
04194.wav	 20171202b-62	 62	 20
04195.wav	 20171202b-62	 62	 27
04196.wav	 20171202b-62	 62	 22
04197.wav	 20171202b-62	 62	 28
04198.wav	 20171202b-62	 62	 32
04199.wav	 20171202b-62	 62	 19
04200.wav	 20171202b-62	 62	 31
04201.wav	 20171202b-62	 62	 5
04202.wav	 20171202b-62	 62	 15
04203.wav	 20171202b-62	 62	 17
04204.wav	 20171202b-62	 62	 25
04205.wav	 20171202b-62	 62	 33
04206.wav	 20171202b-62	 62	 6
04207.wav	 20171202b-62	 62	 36
04208.wav	 20171202b-62	 62	 2
04209.wav	 20171202b-62	 62	 30
04210.wav	 20171202b-62	 62	 3
04211.wav	 20171202b-62	 62	 37
04212.wav	 20171202b-62	 62	 4
04213.wav	 20171202b-62	 62	 11
04214.wav	 20171202b-62	 62	 21
04215.wav	 20171202b-62	 62	 16
04216.wav	 20171202b-62	 62	 7
04217.wav	 20171202b-62	 62	 38
04218.wav	 20171202b-62	 62	 24
04219.wav	 20171202b-62	 62	 12
04220.wav	 20171202b-62	 62	 18
04221.wav	 20171202b-62	 62	 23
04222.wav	 20171202b-62	 62	 29
04223.wav	 20171202b-62	 62	 8
04224.wav	 20171202b-62	 62	 34
04225.wav	 20171202b-62	 62	 35
04226.wav	 20171202b-62	 62	 13
04227.wav	 20171202c-63	 123015	 46
04228.wav	 20171202c-63	 123015	 43
04229.wav	 20171202c-63	 123015	 47
04230.wav	 20171202c-63	 123015	 59
04231.wav	 20171202c-63	 123015	 53
04232.wav	 20171202c-63	 123015	 52
04233.wav	 20171202c-63	 123015	 55
04234.wav	 20171202c-63	 123015	 54
04235.wav	 20171202c-63	 123015	 51
04236.wav	 20171202c-63	 123015	 50
04237.wav	 20171202c-63	 123015	 44
04238.wav	 20171202c-63	 123015	 58
04239.wav	 20171202c-63	 123015	 45
04240.wav	 20171202c-63	 123015	 57
04241.wav	 20171202c-63	 123015	 49
04242.wav	 20171202c-63	 123015	 42
04243.wav	 20171202c-63	 123015	 63
04244.wav	 20171202c-63	 123015	 61
04245.wav	 20171202c-63	 123015	 56
04246.wav	 20171202c-63	 123015	 62
04247.wav	 20171202c-63	 123015	 60
04248.wav	 20171202c-63	 123015	 48
04249.wav	 20171202c-63	 123015	 64
04250.wav	 20171202e-64	 141802	 57
04251.wav	 20171202e-64	 141802	 9
04252.wav	 20171202e-64	 141802	 15
04253.wav	 20171202e-64	 141802	 75
04254.wav	 20171202e-64	 141802	 73
04255.wav	 20171202e-64	 141802	 70
04256.wav	 20171202e-64	 141802	 95
04257.wav	 20171202e-64	 141802	 61
04258.wav	 20171202e-64	 141802	 41
04259.wav	 20171202e-64	 141802	 42
04260.wav	 20171202e-64	 141802	 53
04261.wav	 20171202e-64	 141802	 26
04262.wav	 20171202e-64	 141802	 111
04263.wav	 20171202e-64	 141802	 63
04264.wav	 20171202e-64	 141802	 81
04265.wav	 20171202e-64	 141802	 8
04266.wav	 20171202e-64	 141802	 50
04267.wav	 20171202e-64	 141802	 10
04268.wav	 20171202e-64	 141802	 83
04269.wav	 20171202e-64	 141802	 37
04270.wav	 20171202e-64	 141802	 43
04271.wav	 20171202e-64	 141802	 105
04272.wav	 20171202e-64	 141802	 7
04273.wav	 20171202e-64	 141802	 71
04274.wav	 20171202e-64	 141802	 27
04275.wav	 20171202e-64	 141802	 72
04276.wav	 20171202e-64	 141802	 19
04277.wav	 20171202e-64	 141802	 60
04278.wav	 20171202e-64	 141802	 78
04279.wav	 20171202e-64	 141802	 2
04280.wav	 20171202e-64	 141802	 62
04281.wav	 20171202e-64	 141802	 69
04282.wav	 20171202e-64	 141802	 39
04283.wav	 20171202e-64	 141802	 14
04284.wav	 20171202e-64	 141802	 54
04285.wav	 20171202e-64	 141802	 80
04286.wav	 20171202e-64	 141802	 92
04287.wav	 20171202e-64	 141802	 38
04288.wav	 20171202e-64	 141802	 66
04289.wav	 20171202e-64	 141802	 13
04290.wav	 20171202e-64	 141802	 29
04291.wav	 20171202e-64	 141802	 77
04292.wav	 20171202e-64	 141802	 65
04293.wav	 20171202e-64	 141802	 68
04294.wav	 20171202e-64	 141802	 97
04295.wav	 20171202e-64	 141802	 18
04296.wav	 20171202e-64	 141802	 30
04297.wav	 20171202e-64	 141802	 23
04298.wav	 20171202e-64	 141802	 103
04299.wav	 20171202e-64	 141802	 109
04300.wav	 20171202e-64	 141802	 64
04301.wav	 20171202e-64	 141802	 36
04302.wav	 20171202e-64	 141802	 5
04303.wav	 20171202e-64	 141802	 96
04304.wav	 20171202e-64	 141802	 12
04305.wav	 20171202e-64	 141802	 52
04306.wav	 20171202e-64	 141802	 93
04307.wav	 20171202e-64	 141802	 108
04308.wav	 20171202e-64	 141802	 11
04309.wav	 20171202e-64	 141802	 82
04310.wav	 20171202e-64	 141802	 104
04311.wav	 20171202e-64	 141802	 40
04312.wav	 20171202e-64	 141802	 34
04313.wav	 20171202e-64	 141802	 101
04314.wav	 20171202e-64	 141802	 76
04315.wav	 20171202e-64	 141802	 3
04316.wav	 20171202e-64	 141802	 99
04317.wav	 20171202e-64	 141802	 89
04318.wav	 20171202e-64	 141802	 106
04319.wav	 20171202e-64	 141802	 17
04320.wav	 20171202e-64	 141802	 58
04321.wav	 20171202e-64	 141802	 79
04322.wav	 20171202e-64	 141802	 85
04323.wav	 20171202e-64	 141802	 91
04324.wav	 20171202e-64	 141802	 74
04325.wav	 20171202e-64	 141802	 90
04326.wav	 20171202e-64	 141802	 46
04327.wav	 20171202e-64	 141802	 4
04328.wav	 20171202e-64	 141802	 87
04329.wav	 20171202e-64	 141802	 33
04330.wav	 20171202e-64	 141802	 110
04331.wav	 20171202e-64	 141802	 59
04332.wav	 20171202e-64	 141802	 20
04333.wav	 20171202e-64	 141802	 88
04334.wav	 20171202e-64	 141802	 45
04335.wav	 20171202e-64	 141802	 16
04336.wav	 20171202e-64	 141802	 28
04337.wav	 20171202e-64	 141802	 21
04338.wav	 20171202e-64	 141802	 56
04339.wav	 20171202e-64	 141802	 102
04340.wav	 20171202e-64	 141802	 25
04341.wav	 20171202e-64	 141802	 86
04342.wav	 20171202e-64	 141802	 6
04343.wav	 20171202e-64	 141802	 22
04344.wav	 20171202e-64	 141802	 94
04345.wav	 20171202e-64	 141802	 84
04346.wav	 20171202e-64	 141802	 67
04347.wav	 20171202e-64	 141802	 55
04348.wav	 20171202e-64	 141802	 98
04349.wav	 20171202e-64	 141802	 35
04350.wav	 20171202e-64	 141802	 44
04351.wav	 20171202e-64	 141802	 31
04352.wav	 20171202e-64	 141802	 51
04353.wav	 20171202e-64	 141802	 107
04354.wav	 20171202e-64	 141802	 32
04355.wav	 20171202e-64	 141802	 47
04356.wav	 20171202e-64	 141802	 24
04357.wav	 20171202e-64	 141802	 1
04358.wav	 20171202e-64	 141802	 100
04359.wav	 20171202e-64	 141802	 49
04360.wav	 20171202e-64	 141802	 48
04361.wav	 20171203-65	 191824	 2
04362.wav	 20171203-65	 191824	 37
04363.wav	 20171203-65	 191824	 30
04364.wav	 20171203-65	 191824	 28
04365.wav	 20171203-65	 191824	 26
04366.wav	 20171203-65	 191824	 59
04367.wav	 20171203-65	 191824	 58
04368.wav	 20171203-65	 191824	 22
04369.wav	 20171203-65	 191824	 61
04370.wav	 20171203-65	 191824	 24
04371.wav	 20171203-65	 191824	 35
04372.wav	 20171203-65	 191824	 12
04373.wav	 20171203-65	 191824	 14
04374.wav	 20171203-65	 191824	 27
04375.wav	 20171203-65	 191824	 51
04376.wav	 20171203-65	 191824	 17
04377.wav	 20171203-65	 191824	 65
04378.wav	 20171203-65	 191824	 56
04379.wav	 20171203-65	 191824	 50
04380.wav	 20171203-65	 191824	 34
04381.wav	 20171203-65	 191824	 29
04382.wav	 20171203-65	 191824	 23
04383.wav	 20171203-65	 191824	 33
04384.wav	 20171203-65	 191824	 43
04385.wav	 20171203-65	 191824	 54
04386.wav	 20171203-65	 191824	 60
04387.wav	 20171203-65	 191824	 74
04388.wav	 20171203-65	 191824	 21
04389.wav	 20171203-65	 191824	 40
04390.wav	 20171203-65	 191824	 7
04391.wav	 20171203-65	 191824	 53
04392.wav	 20171203-65	 191824	 46
04393.wav	 20171203-65	 191824	 73
04394.wav	 20171203-65	 191824	 36
04395.wav	 20171203-65	 191824	 64
04396.wav	 20171203-65	 191824	 19
04397.wav	 20171203-65	 191824	 69
04398.wav	 20171203-65	 191824	 67
04399.wav	 20171203-65	 191824	 66
04400.wav	 20171203-65	 191824	 45
04401.wav	 20171203-65	 191824	 6
04402.wav	 20171203-65	 191824	 39
04403.wav	 20171203-65	 191824	 13
04404.wav	 20171203-65	 191824	 3
04405.wav	 20171203-65	 191824	 44
04406.wav	 20171203-65	 191824	 32
04407.wav	 20171203-65	 191824	 15
04408.wav	 20171203-65	 191824	 55
04409.wav	 20171203-65	 191824	 5
04410.wav	 20171203-65	 191824	 52
04411.wav	 20171203-65	 191824	 8
04412.wav	 20171203-65	 191824	 38
04413.wav	 20171203-65	 191824	 49
04414.wav	 20171203-65	 191824	 31
04415.wav	 20171203-65	 191824	 4
04416.wav	 20171203-65	 191824	 57
04417.wav	 20171203-65	 191824	 10
04418.wav	 20171203-65	 191824	 16
04419.wav	 20171203-65	 191824	 68
04420.wav	 20171203-65	 191824	 41
04421.wav	 20171203-65	 191824	 18
04422.wav	 20171203-65	 191824	 47
04423.wav	 20171203-65	 191824	 42
04424.wav	 20171203-65	 191824	 63
04425.wav	 20171203-65	 191824	 1
04426.wav	 20171203-65	 191824	 20
04427.wav	 20171203-65	 191824	 62
04428.wav	 20171203-65	 191824	 71
04429.wav	 20171203-65	 191824	 9
04430.wav	 20171203-65	 191824	 11
04431.wav	 20171203-65	 191824	 25
04432.wav	 20171203-65	 191824	 72
04433.wav	 20171203-65	 191824	 70
04434.wav	 20171203-65	 191824	 48
04435.wav	 20171204-66	 024305	 8
04436.wav	 20171204-66	 024305	 40
04437.wav	 20171204-66	 024305	 3
04438.wav	 20171204-66	 024305	 27
04439.wav	 20171204-66	 024305	 19
04440.wav	 20171204-66	 024305	 16
04441.wav	 20171204-66	 024305	 2
04442.wav	 20171204-66	 024305	 7
04443.wav	 20171204-66	 024305	 41
04444.wav	 20171204-66	 024305	 29
04445.wav	 20171204-66	 024305	 34
04446.wav	 20171204-66	 024305	 14
04447.wav	 20171204-66	 024305	 11
04448.wav	 20171204-66	 024305	 36
04449.wav	 20171204-66	 024305	 6
04450.wav	 20171204-66	 024305	 28
04451.wav	 20171204-66	 024305	 20
04452.wav	 20171204-66	 024305	 32
04453.wav	 20171204-66	 024305	 4
04454.wav	 20171204-66	 024305	 23
04455.wav	 20171204-66	 024305	 35
04456.wav	 20171204-66	 024305	 10
04457.wav	 20171204-66	 024305	 24
04458.wav	 20171204-66	 024305	 21
04459.wav	 20171204-66	 024305	 12
04460.wav	 20171204-66	 024305	 38
04461.wav	 20171204-66	 024305	 25
04462.wav	 20171204-66	 024305	 15
04463.wav	 20171204-66	 024305	 30
04464.wav	 20171204-66	 024305	 18
04465.wav	 20171204-66	 024305	 42
04466.wav	 20171204-66	 024305	 13
04467.wav	 20171204-66	 024305	 33
04468.wav	 20171204-66	 024305	 39
04469.wav	 20171204-66	 024305	 1
04470.wav	 20171204-66	 024305	 31
04471.wav	 20171204-66	 024305	 37
04472.wav	 20171204-66	 024305	 5
04473.wav	 20171204-66	 024305	 26
04474.wav	 20171204-66	 024305	 22
04475.wav	 20171204-66	 024305	 9
04476.wav	 20171204-66	 024305	 17
04477.wav	 20171204a-67	 051220	 17
04478.wav	 20171204a-67	 051220	 8
04479.wav	 20171204a-67	 051220	 20
04480.wav	 20171204a-67	 051220	 2
04481.wav	 20171204a-67	 051220	 12
04482.wav	 20171204a-67	 051220	 36
04483.wav	 20171204a-67	 051220	 31
04484.wav	 20171204a-67	 051220	 39
04485.wav	 20171204a-67	 051220	 1
04486.wav	 20171204a-67	 051220	 13
04487.wav	 20171204a-67	 051220	 11
04488.wav	 20171204a-67	 051220	 5
04489.wav	 20171204a-67	 051220	 38
04490.wav	 20171204a-67	 051220	 34
04491.wav	 20171204a-67	 051220	 41
04492.wav	 20171204a-67	 051220	 15
04493.wav	 20171204a-67	 051220	 7
04494.wav	 20171204a-67	 051220	 37
04495.wav	 20171204a-67	 051220	 19
04496.wav	 20171204a-67	 051220	 21
04497.wav	 20171204a-67	 051220	 30
04498.wav	 20171204a-67	 051220	 3
04499.wav	 20171204a-67	 051220	 9
04500.wav	 20171204a-67	 051220	 29
04501.wav	 20171204a-67	 051220	 6
04502.wav	 20171204a-67	 051220	 40
04503.wav	 20171204a-67	 051220	 32
04504.wav	 20171204a-67	 051220	 16
04505.wav	 20171204a-67	 051220	 14
04506.wav	 20171204a-67	 051220	 22
04507.wav	 20171204a-67	 051220	 18
04508.wav	 20171204a-67	 051220	 28
04509.wav	 20171204a-67	 051220	 10
04510.wav	 20171204a-67	 051220	 35
04511.wav	 20171204a-67	 051220	 33
04512.wav	 20171204a-67	 051220	 27
04513.wav	 20171204a-67	 051220	 26
04514.wav	 20171204a-67	 051220	 23
04515.wav	 20171204a-67	 051220	 4
04516.wav	 20171204a-67	 051220	 25
04517.wav	 20171204a-67	 051220	 24
04518.wav	 20171204b-68	 201125	 4
04519.wav	 20171204b-68	 201125	 25
04520.wav	 20171204b-68	 201125	 67
04521.wav	 20171204b-68	 201125	 32
04522.wav	 20171204b-68	 201125	 14
04523.wav	 20171204b-68	 201125	 26
04524.wav	 20171204b-68	 201125	 53
04525.wav	 20171204b-68	 201125	 23
04526.wav	 20171204b-68	 201125	 18
04527.wav	 20171204b-68	 201125	 63
04528.wav	 20171204b-68	 201125	 27
04529.wav	 20171204b-68	 201125	 71
04530.wav	 20171204b-68	 201125	 70
04531.wav	 20171204b-68	 201125	 11
04532.wav	 20171204b-68	 201125	 12
04533.wav	 20171204b-68	 201125	 22
04534.wav	 20171204b-68	 201125	 66
04535.wav	 20171204b-68	 201125	 36
04536.wav	 20171204b-68	 201125	 16
04537.wav	 20171204b-68	 201125	 33
04538.wav	 20171204b-68	 201125	 41
04539.wav	 20171204b-68	 201125	 44
