class_id	class_name	split	recording_key	segment_file	segment_index
1	Tanker	Train	20171015-144/090640	05100.wav	3
1	Tanker	Train	20170802-130/135021	04619.wav	5
1	Tanker	Train	20180425-199/083048	07076.wav	111
1	Tanker	Train	20180402-187/060415	06548.wav	25
1	Tanker	Train	20170327-90/112002	02905.wav	2
1	Tanker	Train	20171223-162/150450	05682.wav	51
1	Tanker	Train	20170728-129/202445	04581.wav	16
1	Tanker	Train	20180915-235/150156	08564.wav	17
1	Tanker	Train	20180418-193/004704	06728.wav	24
1	Tanker	Train	20160511-2/2	00079.wav	26
1	Tanker	Train	20160810a-30/30	01221.wav	3
1	Tanker	Train	20170623-117/232502	03938.wav	12
1	Tanker	Train	20170723a-128/192900	04565.wav	62
1	Tanker	Train	20180630-221/173807	07935.wav	6
1	Tanker	Train	20160526-6/6	00240.wav	13
1	Tanker	Train	20160823-31/041452	01253.wav	34
1	Tanker	Train	20180423-198/063301	06956.wav	2
1	Tanker	Train	20180316a-186/174010	06510.wav	27
1	Tanker	Train	20161005-41/41	01596.wav	8
1	Tanker	Train	20161021-43/43	01620.wav	5
1	Tanker	Train	20170625-118/180527	03950.wav	3
1	Tanker	Train	20171008-141/053342	04993.wav	6
1	Tanker	Train	20160703-21/21	00715.wav	2
1	Tanker	Train	20180604-213/122139	07640.wav	13
1	Tanker	Train	20160907-36/094356	01389.wav	46
1	Tanker	Train	20171023-145/214849	05109.wav	6
1	Tanker	Train	20170102-68/001752	02239.wav	3
1	Tanker	Train	20161218-65/134000	02142.wav	11
1	Tanker	Train	20161121-54/094048	01909.wav	5
1	Tanker	Train	20170621-116/221235	03920.wav	2
1	Tanker	Train	20160710a-24/24	00873.wav	3
1	Tanker	Train	20160515-3/020119	00099.wav	5
1	Tanker	Train	20160519-5/5	00225.wav	9
1	Tanker	Train	20171207-157/150539	05444.wav	17
1	Tanker	Train	20160702-20/20	00713.wav	3
1	Tanker	Train	20170122a-73/032130	02344.wav	3
1	Tanker	Train	20170203-76/002153	02507.wav	7
1	Tanker	Train	20160612-12/12	00407.wav	4
1	Tanker	Train	20160924-38/38	01490.wav	19
1	Tanker	Train	20160710-23/104049	00831.wav	25
1	Tanker	Train	20180311-182/212409	06438.wav	7
1	Tanker	Train	20161101a-49/49	01793.wav	6
1	Tanker	Train	20161022-44/030503	01645.wav	41
1	Tanker	Train	20170605-112/143212	03770.wav	35
1	Tanker	Train	20161030-47/47	01782.wav	4
1	Tanker	Train	20180411-189/081047	06605.wav	2
1	Tanker	Train	20171108-149/011449	05187.wav	18
1	Tanker	Train	20171216-159/160715	05625.wav	40
1	Tanker	Train	20180914-234/024440	08558.wav	4
1	Tanker	Train	20171121-151/180451	05299.wav	3
1	Tanker	Train	20180519-208/103407	07492.wav	8
1	Tanker	Train	20170403-92/044833	02914.wav	4
1	Tanker	Train	20180616-218/225427	07853.wav	4
1	Tanker	Train	20180206-175/104114	06084.wav	5
1	Tanker	Train	20170627-119/111336	03994.wav	100
1	Tanker	Train	20161128-58/005608	01992.wav	2
1	Tanker	Train	20160615-14/14	00422.wav	2
1	Tanker	Train	20170404-94/061416	02955.wav	2
1	Tanker	Train	20170712-125/013547	04388.wav	65
1	Tanker	Train	20160910-37/190037	01483.wav	27
1	Tanker	Train	20170421a-101/064626	03268.wav	17
1	Tanker	Train	20170510-105/041848	03515.wav	61
1	Tanker	Train	20180515-206/031557	07432.wav	9
1	Tanker	Train	20170509-104/105420	03467.wav	55
1	Tanker	Train	20160601-8/8	00365.wav	3
1	Tanker	Train	20170614-115/021303	03858.wav	42
1	Tanker	Train	20160714-25/111759	00963.wav	37
1	Tanker	Train	20170413-97/112445	03067.wav	3
1	Tanker	Train	20180710-225/065625	08213.wav	2
1	Tanker	Train	20171208-158/193936	05507.wav	70
1	Tanker	Train	20180417-192/005456	06674.wav	19
1	Tanker	Train	20170219-82/104435	02686.wav	46
1	Tanker	Train	20180119-167/055815	05784.wav	2
1	Tanker	Train	20180610-215/135143	07677.wav	26
1	Tanker	Train	20180208-177/234708	06129.wav	4
1	Tanker	Train	20180510-205/062026	07343.wav	62
1	Tanker	Train	20180411a-190/193519	06632.wav	47
1	Tanker	Train	20180120a-170/211000	05897.wav	2
1	Tanker	Train	20171110-150/231243	05255.wav	38
1	Tanker	Train	20170326b-89/231111	02883.wav	34
1	Tanker	Train	20170901-137/205515	04882.wav	53
1	Tanker	Train	20180221-179/020619	06282.wav	48
1	Tanker	Train	20161024-45/061514	01683.wav	35
1	Tanker	Train	20161227-67/034311	02237.wav	3
1	Tanker	Train	20180117-166/054518	05775.wav	2
1	Tanker	Train	20180725a-228/222512	08338.wav	60
1	Tanker	Train	20161215-64/025503	02134.wav	2
1	Tanker	Train	20170205-78/163939	02625.wav	8
1	Tanker	Train	20170818-132/060518	04636.wav	3
1	Tanker	Train	20170317-86/072019	02829.wav	6
1	Tanker	Train	20180705-224/144030	08189.wav	37
1	Tanker	Train	20171222-160/141803	05637.wav	13
1	Tanker	Train	20170511-106/050253	03597.wav	7
1	Tanker	Train	20160619a-18/18	00692.wav	13
1	Tanker	Train	20170420-99/170815	03141.wav	16
1	Tanker	Train	20180520-209/130618	07498.wav	2
1	Tanker	Train	20161009-42/42	01608.wav	6
1	Tanker	Train	20160619-17/173821	00629.wav	49
1	Tanker	Train	20180612a-217/230757	07818.wav	29
1	Tanker	Train	20160602-9/9	00369.wav	3
1	Tanker	Train	20161211-63/204245	02099.wav	71
1	Tanker	Train	20160808-28/203415	01124.wav	44
1	Tanker	Train	20161125-57/202025	01946.wav	2
1	Tanker	Train	20170327a-91/224310	02911.wav	3
1	Tanker	Train	20161027-46/145435	01761.wav	15
1	Tanker	Train	20170206-79/081843	02634.wav	6
1	Tanker	Train	20170204-77/232817	02614.wav	41
1	Tanker	Train	20170227-83/235904	02734.wav	3
1	Tanker	Train	20170630-121/210742	04130.wav	4
1	Tanker	Train	20170119-69/153739	02265.wav	5
1	Tanker	Train	20180523-210/171217	07505.wav	6
1	Tanker	Train	20160927-39/39	01542.wav	23
1	Tanker	Train	20170326-87/022836	02848.wav	7
1	Tanker	Train	20160613-13/13	00412.wav	25
1	Tanker	Train	20171222a-161/152008	05647.wav	2
1	Tanker	Train	20161124-56/095256	01940.wav	7
1	Tanker	Train	20170301-84/230755	02761.wav	20
1	Tanker	Train	20171029-147/012439	05115.wav	5
1	Tanker	Train	20160831-33/33	01293.wav	3
1	Tanker	Train	20180904-233/183908	08556.wav	2
1	Tanker	Train	20170822-133/172736	04648.wav	55
1	Tanker	Train	20180826-232/010604	08549.wav	4
1	Tanker	Train	20161113-237/174452	01886.wav	19
1	Tanker	Train	20180405-188/025825	06600.wav	13
1	Tanker	Train	20170720-127/064114	04497.wav	2
1	Tanker	Train	20180314a-184/171300	06500.wav	12
1	Tanker	Train	20180506-201/014248	07144.wav	12
1	Tanker	Train	20180725-227/013354	08273.wav	35
1	Tanker	Train	20171024-146/085126	05111.wav	2
1	Tanker	Train	20161101-48/48	01786.wav	2
1	Tanker	Train	20180314-183/155725	06463.wav	11
1	Tanker	Train	20180703-223/143323	08057.wav	59
1	Tanker	Train	20170425-102/231243	03318.wav	89
1	Tanker	Train	20170216-81/035911	02653.wav	49
1	Tanker	Train	20180710a-226/070051	08214.wav	2
1	Tanker	Train	20160906-35/35	01347.wav	2
1	Tanker	Train	20160904-34/005747	01321.wav	12
1	Tanker	Train	20180618-219/031247	07859.wav	3
1	Tanker	Train	20160516-4/134837	00200.wav	26
1	Tanker	Train	20170403a-93/102955	02926.wav	20
1	Tanker	Train	20180316-185/163653	06502.wav	3
1	Tanker	Train	20160604-11/171238	00387.wav	38
1	Tanker	Train	20180211-178/180933	06225.wav	88
1	Tanker	Train	20161113a-53/212239	01903.wav	2
1	Tanker	Train	20171126a-153/090000	05384.wav	4
1	Tanker	Train	20171014-143/115751	05085.wav	8
1	Tanker	Train	20170608-113/234244	03825.wav	7
1	Tanker	Train	20180509-204/124919	07332.wav	5
1	Tanker	Train	20180821-230/005202	08436.wav	2
1	Tanker	Train	20160509-1/123109	00005.wav	34
1	Tanker	Train	20170412-96/114857	03064.wav	3
1	Tanker	Train	20170326a-88/203852	02854.wav	3
1	Tanker	Train	20170909-138/191109	04925.wav	3
1	Tanker	Train	20180206a-176/131726	06109.wav	5
1	Tanker	Train	20160724-27/025459	01110.wav	9
1	Tanker	Train	20170409-95/031833	03035.wav	99
1	Tanker	Train	20180430-200/033225	07122.wav	35
1	Tanker	Train	20180602-212/172529	07558.wav	28
1	Tanker	Train	20170529-110/124845	03708.wav	3
1	Tanker	Train	20171015-144/090640	05096.wav	9
1	Tanker	Train	20170802-130/135021	04627.wav	8
1	Tanker	Train	20180425-199/083048	06970.wav	123
1	Tanker	Train	20180402-187/060415	06562.wav	65
1	Tanker	Train	20171223-162/150450	05740.wav	98
1	Tanker	Train	20170728-129/202445	04605.wav	37
1	Tanker	Train	20180915-235/150156	08566.wav	6
1	Tanker	Train	20180418-193/004704	06796.wav	62
1	Tanker	Train	20160511-2/2	00075.wav	25
1	Tanker	Train	20160810a-30/30	01218.wav	5
1	Tanker	Train	20170623-117/232502	03934.wav	5
1	Tanker	Train	20170723a-128/192900	04537.wav	29
1	Tanker	Train	20180630-221/173807	07936.wav	3
1	Tanker	Train	20160526-6/6	00228.wav	14
1	Tanker	Train	20160823-31/041452	01255.wav	22
1	Tanker	Train	20180423-198/063301	06959.wav	4
1	Tanker	Train	20180316a-186/174010	06506.wav	22
1	Tanker	Train	20161005-41/41	01598.wav	2
1	Tanker	Train	20161021-43/43	01617.wav	3
1	Tanker	Train	20170625-118/180527	03941.wav	10
1	Tanker	Train	20171008-141/053342	04997.wav	2
1	Tanker	Train	20160703-21/21	00717.wav	3
1	Tanker	Train	20180604-213/122139	07623.wav	20
1	Tanker	Train	20160907-36/094356	01354.wav	18
1	Tanker	Train	20171023-145/214849	05104.wav	5
1	Tanker	Train	20170102-68/001752	02254.wav	22
1	Tanker	Train	20161218-65/134000	02193.wav	71
1	Tanker	Train	20161121-54/094048	01910.wav	4
1	Tanker	Train	20170621-116/221235	03922.wav	5
1	Tanker	Train	20160710a-24/24	00875.wav	4
1	Tanker	Train	20160515-3/020119	00090.wav	8
1	Tanker	Train	20160519-5/5	00221.wav	4
1	Tanker	Train	20171207-157/150539	05460.wav	34
1	Tanker	Train	20160702-20/20	00699.wav	6
1	Tanker	Train	20170122a-73/032130	02342.wav	2
1	Tanker	Train	20170203-76/002153	02502.wav	4
1	Tanker	Train	20160612-12/12	00405.wav	5
1	Tanker	Train	20160924-38/38	01501.wav	5
1	Tanker	Train	20160710-23/104049	00850.wav	37
1	Tanker	Train	20180311-182/212409	06405.wav	59
1	Tanker	Train	20161101a-49/49	01797.wav	7
1	Tanker	Train	20161022-44/030503	01641.wav	26
1	Tanker	Train	20170605-112/143212	03780.wav	65
1	Tanker	Train	20161030-47/47	01783.wav	3
1	Tanker	Train	20171108-149/011449	05165.wav	99
1	Tanker	Train	20171216-159/160715	05610.wav	42
1	Tanker	Train	20180914-234/024440	08557.wav	3
1	Tanker	Train	20171121-151/180451	05298.wav	2
1	Tanker	Train	20180519-208/103407	07479.wav	34
1	Tanker	Train	20170403-92/044833	02913.wav	5
1	Tanker	Train	20180616-218/225427	07849.wav	5
1	Tanker	Train	20180206-175/104114	06100.wav	15
1	Tanker	Train	20170627-119/111336	04000.wav	77
1	Tanker	Train	20161128-58/005608	02023.wav	47
1	Tanker	Train	20160615-14/14	00426.wav	3
1	Tanker	Train	20170404-94/061416	02956.wav	3
1	Tanker	Train	20170712-125/013547	04421.wav	13
1	Tanker	Train	20160910-37/190037	01470.wav	20
1	Tanker	Train	20170421a-101/064626	03252.wav	18
1	Tanker	Train	20170510-105/041848	03559.wav	36
1	Tanker	Train	20180515-206/031557	07439.wav	21
1	Tanker	Train	20170509-104/105420	03413.wav	16
1	Tanker	Train	20160601-8/8	00364.wav	5
1	Tanker	Train	20170614-115/021303	03888.wav	59
1	Tanker	Train	20160714-25/111759	00955.wav	55
1	Tanker	Train	20170413-97/112445	03066.wav	5
1	Tanker	Train	20180710-225/065625	08208.wav	3
1	Tanker	Train	20171208-158/193936	05484.wav	76
1	Tanker	Train	20180417-192/005456	06671.wav	33
1	Tanker	Train	20170219-82/104435	02705.wav	57
1	Tanker	Train	20180119-167/055815	05781.wav	4
1	Tanker	Train	20180610-215/135143	07686.wav	20
1	Tanker	Train	20180208-177/234708	06128.wav	2
1	Tanker	Train	20180510-205/062026	07363.wav	19
1	Tanker	Train	20180411a-190/193519	06625.wav	2
1	Tanker	Train	20171110-150/231243	05236.wav	53
1	Tanker	Train	20170326b-89/231111	02898.wav	2
1	Tanker	Train	20170901-137/205515	04832.wav	63
1	Tanker	Train	20180221-179/020619	06294.wav	76
1	Tanker	Train	20161024-45/061514	01696.wav	30
1	Tanker	Train	20161227-67/034311	02236.wav	2
1	Tanker	Train	20180117-166/054518	05776.wav	3
1	Tanker	Train	20180725a-228/222512	08337.wav	15
1	Tanker	Train	20170205-78/163939	02623.wav	5
1	Tanker	Train	20170818-132/060518	04635.wav	11
1	Tanker	Train	20170317-86/072019	02802.wav	20
1	Tanker	Train	20180705-224/144030	08154.wav	52
1	Tanker	Train	20171222-160/141803	05632.wav	8
1	Tanker	Train	20170511-106/050253	03595.wav	10
1	Tanker	Train	20160619a-18/18	00686.wav	5
1	Tanker	Train	20170420-99/170815	03147.wav	11
1	Tanker	Train	20180520-209/130618	07500.wav	3
1	Tanker	Train	20161009-42/42	01615.wav	5
1	Tanker	Train	20160619-17/173821	00677.wav	32
1	Tanker	Train	20180612a-217/230757	07833.wav	56
1	Tanker	Train	20160602-9/9	00370.wav	2
1	Tanker	Train	20161211-63/204245	02121.wav	8
1	Tanker	Train	20160808-28/203415	01148.wav	24
1	Tanker	Train	20170327a-91/224310	02909.wav	6
1	Tanker	Train	20161027-46/145435	01769.wav	31
1	Tanker	Train	20170206-79/081843	02629.wav	4
1	Tanker	Train	20170204-77/232817	02544.wav	63
1	Tanker	Train	20170227-83/235904	02730.wav	2
1	Tanker	Train	20170630-121/210742	04131.wav	3
1	Tanker	Train	20170119-69/153739	02268.wav	6
1	Tanker	Train	20180523-210/171217	07508.wav	5
1	Tanker	Train	20160927-39/39	01526.wav	21
1	Tanker	Train	20170326-87/022836	02847.wav	12
1	Tanker	Train	20160613-13/13	00417.wav	24
1	Tanker	Train	20171222a-161/152008	05645.wav	5
1	Tanker	Train	20161124-56/095256	01935.wav	5
1	Tanker	Train	20170301-84/230755	02740.wav	13
1	Tanker	Train	20171029-147/012439	05118.wav	4
1	Tanker	Train	20160831-33/33	01292.wav	2
1	Tanker	Train	20180904-233/183908	08555.wav	3
1	Tanker	Train	20170822-133/172736	04703.wav	41
1	Tanker	Train	20180826-232/010604	08553.wav	5
1	Tanker	Train	20161113-237/174452	01853.wav	52
1	Tanker	Train	20180405-188/025825	06604.wav	10
1	Tanker	Train	20170720-127/064114	04498.wav	3
1	Tanker	Train	20180314a-184/171300	06492.wav	2
1	Tanker	Train	20180506-201/014248	07195.wav	10
1	Tanker	Train	20180725-227/013354	08287.wav	30
1	Tanker	Train	20171024-146/085126	05112.wav	3
1	Tanker	Train	20161101-48/48	01790.wav	6
1	Tanker	Train	20180314-183/155725	06443.wav	40
1	Tanker	Train	20180703-223/143323	08060.wav	84
1	Tanker	Train	20170425-102/231243	03345.wav	35
1	Tanker	Train	20170216-81/035911	02649.wav	53
1	Tanker	Train	20180710a-226/070051	08216.wav	3
1	Tanker	Train	20160906-35/35	01345.wav	3
1	Tanker	Train	20160904-34/005747	01299.wav	37
1	Tanker	Train	20180618-219/031247	07857.wav	7
1	Tanker	Train	20160516-4/134837	00175.wav	23
1	Tanker	Train	20170403a-93/102955	02946.wav	2
1	Tanker	Train	20180316-185/163653	06501.wav	2
1	Tanker	Train	20160604-11/171238	00398.wav	42
1	Tanker	Train	20180211-178/180933	06188.wav	71
1	Tanker	Train	20161113a-53/212239	01901.wav	3
1	Tanker	Train	20171126a-153/090000	05386.wav	3
1	Tanker	Train	20171014-143/115751	05084.wav	4
1	Tanker	Train	20170608-113/234244	03826.wav	8
1	Tanker	Train	20180509-204/124919	07329.wav	7
1	Tanker	Train	20180821-230/005202	08457.wav	53
1	Tanker	Train	20160509-1/123109	00020.wav	5
1	Tanker	Train	20170326a-88/203852	02853.wav	2
1	Tanker	Train	20170909-138/191109	04936.wav	33
1	Tanker	Train	20180206a-176/131726	06107.wav	18
1	Tanker	Train	20160724-27/025459	01075.wav	53
1	Tanker	Train	20170409-95/031833	02983.wav	48
1	Tanker	Train	20180430-200/033225	07114.wav	38
1	Tanker	Train	20180602-212/172529	07572.wav	46
1	Tanker	Train	20170529-110/124845	03661.wav	83
1	Tanker	Train	20171015-144/090640	05097.wav	8
1	Tanker	Train	20170802-130/135021	04626.wav	11
1	Tanker	Train	20180425-199/083048	07025.wav	61
1	Tanker	Train	20180402-187/060415	06583.wav	35
1	Tanker	Train	20171223-162/150450	05655.wav	77
1	Tanker	Train	20170728-129/202445	04610.wav	22
1	Tanker	Train	20180915-235/150156	08578.wav	15
1	Tanker	Train	20180418-193/004704	06800.wav	11
1	Tanker	Train	20160511-2/2	00077.wav	12
1	Tanker	Train	20160810a-30/30	01222.wav	2
1	Tanker	Train	20170623-117/232502	03931.wav	4
1	Tanker	Train	20170723a-128/192900	04572.wav	44
1	Tanker	Train	20180630-221/173807	07937.wav	5
1	Tanker	Train	20160526-6/6	00249.wav	32
1	Tanker	Train	20160823-31/041452	01250.wav	57
1	Tanker	Train	20180423-198/063301	06960.wav	5
1	Tanker	Train	20180316a-186/174010	06513.wav	31
1	Tanker	Train	20161005-41/41	01599.wav	4
1	Tanker	Train	20161021-43/43	01618.wav	2
1	Tanker	Train	20170625-118/180527	03949.wav	4
1	Tanker	Train	20171008-141/053342	04998.wav	8
1	Tanker	Train	20180604-213/122139	07630.wav	17
1	Tanker	Train	20160907-36/094356	01378.wav	62
1	Tanker	Train	20171023-145/214849	05110.wav	4
1	Tanker	Train	20170102-68/001752	02241.wav	17
1	Tanker	Train	20161218-65/134000	02165.wav	77
1	Tanker	Train	20161121-54/094048	01913.wav	12
1	Tanker	Train	20170621-116/221235	03919.wav	3
1	Tanker	Train	20160710a-24/24	00874.wav	2
1	Tanker	Train	20160515-3/020119	00100.wav	19
1	Tanker	Train	20160519-5/5	00222.wav	2
1	Tanker	Train	20171207-157/150539	05424.wav	19
1	Tanker	Train	20160702-20/20	00712.wav	17
1	Tanker	Train	20170203-76/002153	02503.wav	5
1	Tanker	Train	20160612-12/12	00406.wav	6
1	Tanker	Train	20160924-38/38	01493.wav	30
1	Tanker	Train	20160710-23/104049	00846.wav	55
1	Tanker	Train	20180311-182/212409	06411.wav	41
1	Tanker	Train	20161101a-49/49	01794.wav	4
1	Tanker	Train	20161022-44/030503	01624.wav	7
1	Tanker	Train	20170605-112/143212	03823.wav	13
1	Tanker	Train	20161030-47/47	01781.wav	2
1	Tanker	Train	20171108-149/011449	05203.wav	61
1	Tanker	Train	20171216-159/160715	05617.wav	48
1	Tanker	Train	20180914-234/024440	08560.wav	2
1	Tanker	Train	20180519-208/103407	07483.wav	14
1	Tanker	Train	20170403-92/044833	02918.wav	3
1	Tanker	Train	20180616-218/225427	07851.wav	8
1	Tanker	Train	20180206-175/104114	06087.wav	9
1	Tanker	Train	20170627-119/111336	04051.wav	13
1	Tanker	Train	20161128-58/005608	01967.wav	23
1	Tanker	Train	20160615-14/14	00423.wav	4
1	Tanker	Train	20170712-125/013547	04480.wav	77
1	Tanker	Train	20160910-37/190037	01451.wav	16
1	Tanker	Train	20170421a-101/064626	03267.wav	21
1	Tanker	Train	20170510-105/041848	03513.wav	6
1	Tanker	Train	20180515-206/031557	07403.wav	23
1	Tanker	Train	20170509-104/105420	03408.wav	29
1	Tanker	Train	20160601-8/8	00361.wav	4
1	Tanker	Train	20170614-115/021303	03890.wav	41
1	Tanker	Train	20160714-25/111759	00928.wav	49
1	Tanker	Train	20170413-97/112445	03074.wav	7
1	Tanker	Train	20180710-225/065625	08212.wav	6
1	Tanker	Train	20171208-158/193936	05508.wav	17
1	Tanker	Train	20180417-192/005456	06664.wav	48
1	Tanker	Train	20170219-82/104435	02715.wav	13
1	Tanker	Train	20180119-167/055815	05783.wav	3
1	Tanker	Train	20180610-215/135143	07648.wav	50
1	Tanker	Train	20180208-177/234708	06127.wav	3
1	Tanker	Train	20180510-205/062026	07360.wav	21
1	Tanker	Train	20180411a-190/193519	06609.wav	12
1	Tanker	Train	20171110-150/231243	05225.wav	67
1	Tanker	Train	20170326b-89/231111	02879.wav	45
1	Tanker	Train	20170901-137/205515	04870.wav	4
1	Tanker	Train	20180221-179/020619	06289.wav	27
1	Tanker	Train	20161024-45/061514	01710.wav	43
1	Tanker	Train	20161227-67/034311	02234.wav	4
1	Tanker	Train	20180117-166/054518	05779.wav	6
1	Tanker	Train	20180725a-228/222512	08325.wav	68
1	Tanker	Train	20170205-78/163939	02627.wav	7
1	Tanker	Train	20170818-132/060518	04630.wav	4
1	Tanker	Train	20170317-86/072019	02838.wav	31
1	Tanker	Train	20180705-224/144030	08165.wav	62
1	Tanker	Train	20171222-160/141803	05641.wav	14
1	Tanker	Train	20170511-106/050253	03598.wav	23
1	Tanker	Train	20160619a-18/18	00691.wav	3
1	Tanker	Train	20170420-99/170815	03154.wav	7
1	Tanker	Train	20180520-209/130618	07499.wav	4
1	Tanker	Train	20161009-42/42	01604.wav	12
1	Tanker	Train	20160619-17/173821	00674.wav	40
1	Tanker	Train	20180612a-217/230757	07786.wav	12
1	Tanker	Train	20161211-63/204245	02071.wav	22
1	Tanker	Train	20160808-28/203415	01191.wav	6
1	Tanker	Train	20170327a-91/224310	02910.wav	5
1	Tanker	Train	20161027-46/145435	01727.wav	4
1	Tanker	Train	20170206-79/081843	02632.wav	3
1	Tanker	Train	20170204-77/232817	02609.wav	108
1	Tanker	Train	20170227-83/235904	02729.wav	5
1	Tanker	Train	20170630-121/210742	04132.wav	2
1	Tanker	Train	20170119-69/153739	02266.wav	3
1	Tanker	Train	20180523-210/171217	07509.wav	4
1	Tanker	Train	20160927-39/39	01534.wav	2
1	Tanker	Train	20170326-87/022836	02844.wav	3
1	Tanker	Train	20160613-13/13	00418.wav	30
1	Tanker	Train	20171222a-161/152008	05646.wav	3
1	Tanker	Train	20161124-56/095256	01930.wav	16
1	Tanker	Train	20170301-84/230755	02735.wav	6
1	Tanker	Train	20171029-147/012439	05114.wav	2
1	Tanker	Train	20170822-133/172736	04682.wav	7
1	Tanker	Train	20180826-232/010604	08551.wav	3
1	Tanker	Train	20161113-237/174452	01875.wav	41
1	Tanker	Train	20180405-188/025825	06601.wav	7
1	Tanker	Train	20180314a-184/171300	06496.wav	7
1	Tanker	Train	20180506-201/014248	07154.wav	29
1	Tanker	Train	20180725-227/013354	08242.wav	33
1	Tanker	Train	20161101-48/48	01789.wav	4
1	Tanker	Train	20180314-183/155725	06448.wav	43
1	Tanker	Train	20180703-223/143323	08102.wav	70
1	Tanker	Train	20170425-102/231243	03294.wav	101
1	Tanker	Train	20170216-81/035911	02665.wav	46
1	Tanker	Train	20160904-34/005747	01314.wav	11
1	Tanker	Train	20180618-219/031247	07855.wav	6
1	Tanker	Train	20160516-4/134837	00205.wav	50
1	Tanker	Train	20170403a-93/102955	02952.wav	11
1	Tanker	Train	20180316-185/163653	06504.wav	4
1	Tanker	Train	20160604-11/171238	00384.wav	54
1	Tanker	Train	20180211-178/180933	06199.wav	96
1	Tanker	Train	20161113a-53/212239	01900.wav	5
1	Tanker	Train	20171014-143/115751	05083.wav	6
1	Tanker	Train	20170608-113/234244	03830.wav	6
1	Tanker	Train	20180509-204/124919	07335.wav	8
1	Tanker	Train	20180821-230/005202	08437.wav	62
1	Tanker	Train	20160509-1/123109	00041.wav	8
1	Tanker	Train	20170909-138/191109	04901.wav	44
1	Tanker	Train	20180206a-176/131726	06115.wav	20
1	Tanker	Train	20160724-27/025459	01077.wav	14
1	Tanker	Train	20170409-95/031833	02978.wav	91
1	Tanker	Train	20180430-200/033225	07121.wav	32
1	Tanker	Train	20180602-212/172529	07545.wav	44
1	Tanker	Train	20170529-110/124845	03674.wav	65
1	Tanker	Train	20171015-144/090640	05090.wav	6
1	Tanker	Train	20170802-130/135021	04623.wav	6
1	Tanker	Train	20180425-199/083048	07030.wav	33
1	Tanker	Train	20180402-187/060415	06581.wav	9
1	Tanker	Train	20171223-162/150450	05722.wav	56
1	Tanker	Train	20170728-129/202445	04578.wav	29
1	Tanker	Train	20180915-235/150156	08568.wav	16
1	Tanker	Train	20180418-193/004704	06755.wav	67
1	Tanker	Train	20160511-2/2	00072.wav	17
1	Tanker	Train	20160810a-30/30	01220.wav	6
1	Tanker	Train	20170623-117/232502	03939.wav	13
1	Tanker	Train	20170723a-128/192900	04516.wav	25
1	Tanker	Train	20180630-221/173807	07938.wav	2
1	Tanker	Train	20160526-6/6	00234.wav	34
1	Tanker	Train	20160823-31/041452	01247.wav	4
1	Tanker	Train	20180423-198/063301	06958.wav	3
1	Tanker	Train	20180316a-186/174010	06508.wav	20
1	Tanker	Train	20161005-41/41	01597.wav	7
1	Tanker	Train	20161021-43/43	01621.wav	4
1	Tanker	Train	20170625-118/180527	03945.wav	5
1	Tanker	Train	20171008-141/053342	04988.wav	13
1	Tanker	Train	20180604-213/122139	07617.wav	27
1	Tanker	Train	20160907-36/094356	01376.wav	19
1	Tanker	Train	20171023-145/214849	05108.wav	7
1	Tanker	Train	20170102-68/001752	02252.wav	19
1	Tanker	Train	20161218-65/134000	02198.wav	46
1	Tanker	Train	20161121-54/094048	01908.wav	9
1	Tanker	Train	20170621-116/221235	03921.wav	4
1	Tanker	Train	20160515-3/020119	00135.wav	47
1	Tanker	Train	20160519-5/5	00218.wav	6
1	Tanker	Train	20171207-157/150539	05442.wav	28
1	Tanker	Train	20160702-20/20	00707.wav	4
1	Tanker	Train	20170203-76/002153	02504.wav	8
1	Tanker	Train	20160612-12/12	00408.wav	2
1	Tanker	Train	20160924-38/38	01510.wav	16
1	Tanker	Train	20160710-23/104049	00867.wav	66
1	Tanker	Train	20180311-182/212409	06398.wav	9
1	Tanker	Train	20161101a-49/49	01795.wav	5
1	Tanker	Train	20161022-44/030503	01662.wav	34
1	Tanker	Train	20170605-112/143212	03750.wav	57
1	Tanker	Train	20171108-149/011449	05162.wav	37
1	Tanker	Train	20171216-159/160715	05569.wav	61
1	Tanker	Train	20180519-208/103407	07471.wav	36
1	Tanker	Train	20170403-92/044833	02917.wav	2
1	Tanker	Train	20180616-218/225427	07847.wav	7
1	Tanker	Train	20180206-175/104114	06086.wav	13
1	Tanker	Train	20170627-119/111336	04007.wav	68
1	Tanker	Train	20161128-58/005608	02003.wav	35
1	Tanker	Train	20160615-14/14	00424.wav	5
1	Tanker	Train	20170712-125/013547	04479.wav	47
1	Tanker	Train	20160910-37/190037	01448.wav	24
1	Tanker	Train	20170421a-101/064626	03259.wav	36
1	Tanker	Train	20170510-105/041848	03536.wav	8
1	Tanker	Train	20180515-206/031557	07421.wav	11
1	Tanker	Train	20170509-104/105420	03447.wav	12
1	Tanker	Train	20160601-8/8	00366.wav	2
1	Tanker	Train	20170614-115/021303	03860.wav	56
1	Tanker	Train	20160714-25/111759	00949.wav	38
1	Tanker	Train	20170413-97/112445	03072.wav	4
1	Tanker	Train	20180710-225/065625	08210.wav	7
1	Tanker	Train	20171208-158/193936	05513.wav	79
1	Tanker	Train	20180417-192/005456	06661.wav	13
1	Tanker	Train	20170219-82/104435	02689.wav	3
1	Tanker	Train	20180610-215/135143	07659.wav	23
1	Tanker	Train	20180510-205/062026	07349.wav	13
1	Tanker	Train	20180411a-190/193519	06607.wav	31
